,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Mahon,Mary,12/5/2014,V60MF,,,,,,,,Video: 1,,,Video: 1
Mahon,Mary,12/5/2014,V70MF,,,,,,,,Ref: 1  Video: 1,Ref: 1,,Video: 1
Mahon,Mary,12/6/2014,DV2MF,,,,Ref: 1,,,,,,,
Mahon,Mary,12/6/2014,VETWF,,,,,,Ref: 2,,Ref: 1,,,
Mahon,Mary,12/7/2014,DV2WF,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Video: 1
Mahon,Mary,12/8/2014,DV1MF,,,,,Ref: 1,Ref: 1,,,,,
Mahon,Mary,12/8/2014,V40WF,,,,,,,,Ref: 1,,,
Mahon,Mary,12/8/2014,V60WF,,,,,,Ref: 1,Ref: 2,,Video: 1,,
Mahon,Mary,3/1/2015,DV1MF,,,,,,Ref: 1,Video: 1,Video: 1,Video: 1,,
Mahon,Mary,2/28/2015,DV1WF,,,,,,Ref: 2,,,Video: 1,,
Mahon,Mary,2/27/2015,V60WF,,,,,,,Ref: 1,Video: 2,,,Ref: 1
Mahon,Mary,2/27/2015,V70ME,,,,,,Ref: 1,Ref: 2,Video: 2,Ref: 1,,Ref: 1
Mahon,Mary,3/2/2015,VETME,,,,,Ref: 1,,,Video: 1,Ref: 1,,
Mahon,Mary,2/27/2015,VTMWE,,,,,,,,Ref: 1,,,
Mahon,Mary,4/17/2015,Y14MF,,,Ref: 1,,Ref: 1,,,,,,
Mahon,Mary,4/17/2015,Y14WF,,,,,,,,,,,Video: 1
Mahon,Mary,4/19/2015,Y12MF,,,,,,,,Video: 1,Video: 1,,Video: 1
Mahon,Mary,4/20/2015,14TMMF,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Mahon,Mary,4/20/2015,Y10MF,,,,,Ref: 2,Ref: 1,,,,,
Mallet,Julien,11/8/2014,U20ME,,,,,,,Ref: 1,,,,
Mallet,Julien,11/8/2014,Y14MF,,,,,,,,,,,
Mandoki,Sandor,10/13/2014,STMME,,,,,,,Ref: 1,,Ref: 1,,Ref: 1
Mandoki,Sandor,10/13/2014,U17WE,,,,,Ref: 1,,,Video: 1,,,
Mandoki,Sandor,12/7/2014,V50ME,,,,,Ref: 3,Ref: 1,Ref: 1,,,,
Mandoki,Sandor,12/8/2014,DV1MF,,,,,,,,,,,
Mandoki,Sandor,12/8/2014,V50WF,,,,,,Ref: 3,Ref: 2,Ref: 1,Video: 1,,Ref: 1
Mandoki,Sandor,1/11/2015,DV1WE,,,,Ref: 2,Ref: 1,,,,,,
Mandoki,Sandor,1/12/2015,U20ME,,,Ref: 1,Ref: 2,Ref: 2,,Ref: 1,,,,
Mar,Kevin,11/7/2014,U20WF,,,,Ref: 3,Ref: 1,,,Video: 1,,,
Mar,Kevin,11/8/2014,U20ME,,,,,,,,,,,
Mar,Kevin,11/9/2014,U20MF,,,Ref: 3,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Mar,Kevin,11/9/2014,Y14MS,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Mar,Kevin,11/10/2014,U17ME,,,Ref: 1,Ref: 2,Ref: 1,Ref: 2,Video: 1,Ref: 1,,,Video: 1
Mar,Kevin,11/10/2014,U17WE,,,,Ref: 4,Ref: 2,Ref: 2,Video: 1,Video: 1,Video: 1,,
Mar,Kevin,12/5/2014,VETME,,,,,,,Ref: 1,Video: 1,,,Video: 1
Mar,Kevin,12/6/2014,DV1ME,,,,Ref: 1,,,,,,,
Mar,Kevin,12/7/2014,DV1WE,,,,Ref: 2,,,,,,,Ref: 1
Mar,Kevin,12/8/2014,DV2ME,,,,Ref: 1,,,,,,,
Mar,Kevin,12/8/2014,VETWE,,,,,,,Ref: 1,Ref: 1,,,
Mar,Kevin,1/9/2015,CHRME,,,,,,,Ref: 2,Ref: 2,Video: 1,,Ref: 1
Mar,Kevin,1/9/2015,CHRWE,,,,,,,,,Ref: 2,,Video: 1
Mar,Kevin,1/10/2015,DV1ME,,,,,Ref: 1,,,,,,
Mar,Kevin,1/11/2015,DV1WE,,,,Ref: 2,,,,,,,
Mar,Kevin,1/11/2015,STMME,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Mar,Kevin,2/28/2015,CHRMF,,,,,,,,,Video: 1,,Ref: 1
Mar,Kevin,2/28/2015,CHRWF,,,,,,,,,Video: 1,,Ref: 1
Mar,Kevin,2/27/2015,DV1WE,,,,,,Ref: 2,Ref: 1,Video: 1,,,
Mar,Kevin,2/28/2015,DV3WE,,,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,
Mar,Kevin,3/1/2015,STMME,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Mar,Kevin,2/27/2015,V40ME,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Mar,Kevin,3/1/2015,V50WE,,,,,,,,Video: 1,Video: 1,,Video: 1
Mar,Kevin,3/2/2015,VETME,,,,,Ref: 2,Ref: 1,,,,,
Mar,Kevin,4/17/2015,CHRME,,,,,,,,,Ref: 1  Video: 1,,
Mar,Kevin,4/17/2015,CHRWE,,,,,,,,,Ref: 1,,Video: 1
Mar,Kevin,4/17/2015,DV2WE,,,,Ref: 1,Ref: 1,,,,,,Video: 1
Mar,Kevin,4/18/2015,CHRMF,,,,,,,,Ref: 1,Video: 1,,
Mar,Kevin,4/18/2015,DV2MF,,,,,,,,,,,
Mar,Kevin,4/18/2015,DV2WF,,,,,,Ref: 1,,,,,
Mar,Kevin,4/19/2015,CHRMS,,,,,,,,,,,
Mar,Kevin,4/20/2015,Y10MF,,,,,Ref: 3,Ref: 1,,,,,
Marturano,Bridget,10/11/2014,DV2WF,,,,Ref: 2,Ref: 2,,,,,,
Marturano,Bridget,10/12/2014,STMWE,,,,,,,Ref: 3,Ref: 1,,,
Marturano,Bridget,10/11/2014,STMWS,,,,,,,,,Ref: 1,,
Marturano,Bridget,10/12/2014,U17WS,,,,,Ref: 2,Ref: 1,,,,,
Marturano,Bridget,1/11/2015,DV1WE,,,,Ref: 1,Ref: 1,,,,,,
Marturano,Bridget,1/11/2015,STMWS,,,,,,,,,Ref: 1,Ref: 1,
Marturano,Bridget,2/14/2015,JTMME,,,,,Ref: 1,,Ref: 1,,,,
Marturano,Bridget,2/13/2015,JTMMS,,,,,,,,Ref: 1,,,
Marturano,Bridget,2/16/2015,JTMWS,,,,,,,,Ref: 1,,,
Marturano,Bridget,2/16/2015,U16MS,,,Ref: 2,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,Video: 1
Marturano,Bridget,2/14/2015,U16WE,,,,,,,,,,,
Marturano,Bridget,2/13/2015,U16WS,,,,Ref: 4,Ref: 2,,Video: 1,,,,
Marturano,Bridget,4/17/2015,Y10MS,,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,,
Marturano,Bridget,4/17/2015,Y10WS,,,,,,,Ref: 2,Ref: 1,Ref: 1,,
Marturano,Bridget,4/18/2015,Y14ME,,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,Ref: 1,,,,
Marturano,Bridget,4/18/2015,Y14WE,,,,Ref: 3,Ref: 2,,,,,,
Marturano,Bridget,4/20/2015,Y14MS,,,,Ref: 5,Ref: 2,Ref: 2,Ref: 1,,,,
Marturano,Bridget,4/20/2015,Y14WS,,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,,
Marturano,Bridget,7/4/2015,DV3WE,,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,
Marturano,Bridget,7/4/2015,Y10ME,,,,,Ref: 3,Ref: 2,,,,,Ref: 1
Marturano,Bridget,7/5/2015,DV2WE,,,,Ref: 1,Ref: 1,Ref: 2,,,Ref: 1,,Assist: 1
Marturano,Bridget,7/6/2015,Y10WE,,,,,Ref: 1,Ref: 1,,,,,
Marturano,Bridget,7/6/2015,Y14ME,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 2,,,,
Massiala-Vaka,Christina,6/27/2015,U16WE,,,,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,,
Massiala-Vaka,Christina,6/28/2015,DV1ME,,,,Ref: 2,Ref: 1,,,,,,
Massiala-Vaka,Christina,6/28/2015,U19WE,,,,Ref: 1,Ref: 1,,Assist: 1,,,,
Massiala-Vaka,Christina,6/29/2015,DV1WE,,,,,Ref: 1,,,,,,
Massiala-Vaka,Christina,6/30/2015,STMWE,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Massiala-Vaka,Christina,6/30/2015,U19ME,,,Ref: 1,Ref: 1,,,,,,,
Massiala-Vaka,Christina,7/2/2015,U16ME,,,,Ref: 1,Ref: 2,,Assist: 1,Assist: 1,,,
Massiala-Vaka,Christina,7/2/2015,Y14WE,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Massiala-Vaka,Christina,7/3/2015,V50WE,,,,,,Ref: 1,Ref: 2,Video: 1,Ref: 1,,Assist: 1
Massiala-Vaka,Christina,7/3/2015,Y12WE,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Massiala-Vaka,Christina,7/4/2015,DV3WE,,,,,,,,,,,
Massiala-Vaka,Christina,7/4/2015,Y10ME,,,,,Ref: 2,,Ref: 1,Ref: 1,,,
Massiala-Vaka,Christina,7/5/2015,DV2WE,,,,,,Ref: 1,Ref: 2,,Ref: 1,,
Massiala-Vaka,Christina,7/6/2015,Y10WE,,,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,
Massiala-Vaka,Christina,7/6/2015,Y14ME,,,,,,,,,,,
Matt,Ryan,10/10/2014,DV1MS,,,,Ref: 4,Ref: 1,Ref: 1,,,,,
Matt,Ryan,10/10/2014,DV1WS,,,,Ref: 2,Ref: 1,Ref: 2,Video: 1,,,,
Matt,Ryan,10/11/2014,DV2ME,,,,Ref: 2,Ref: 1,,,,,,
Matt,Ryan,10/13/2014,DV2MS,,,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Ref: 1  Video: 1,Ref: 1,,
Matt,Ryan,10/13/2014,DV2WS,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Matt,Ryan,10/11/2014,STMMS,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Matt,Ryan,10/12/2014,U17MS,,,,Ref: 6,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Matt,Ryan,10/12/2014,U17WS,,,,Ref: 1,Ref: 2,,Ref: 1,,,,
Matt,Ryan,11/7/2014,U17MF,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,,,,,
Matt,Ryan,11/7/2014,U17WS,,,,Ref: 4,Ref: 2,Ref: 2,Ref: 1,Video: 1,,,
Matt,Ryan,11/8/2014,U17MS,,,Ref: 4,Ref: 5,Ref: 4,Ref: 1,Ref: 1,,,,
Matt,Ryan,11/8/2014,Y14MF,,,,Ref: 1,Ref: 2,,,,,,
Matt,Ryan,11/8/2014,Y14WS,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 2  Video: 1,Ref: 1  Video: 1,,Ref: 1
Matt,Ryan,11/9/2014,U20MF,,,,,,,,,,,
Matt,Ryan,11/9/2014,U20WS,,,,Ref: 3,Ref: 2,,Ref: 2,,,,
Matt,Ryan,11/9/2014,Y14MS,,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Matt,Ryan,11/10/2014,U20MS,,,Ref: 3,Ref: 3,Ref: 2,Ref: 2,Ref: 2,Video: 1,,,
Matt,Ryan,2/13/2015,JTMMS,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Matt,Ryan,2/16/2015,JTMWS,,,,,,,,Ref: 2,,,
Matt,Ryan,2/14/2015,U16MF,,,Ref: 2,Ref: 2,,,,,,,
Matt,Ryan,2/16/2015,U16MS,,,Ref: 1,Ref: 6,Ref: 3,Ref: 2,Ref: 3,,Video: 1,,Ref: 1
Matt,Ryan,2/13/2015,U16WS,,,,Ref: 3,Ref: 2,Ref: 2,,Video: 1,,,
Matt,Ryan,2/14/2015,U19MS,,,Ref: 2,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Matt,Ryan,2/15/2015,U19WS,,,,Ref: 5,Ref: 4,Ref: 1,,,,,
Matt,Ryan,2/27/2015,DV1MS,,,,,Ref: 1,Ref: 1,Video: 1,,,,
Matt,Ryan,3/1/2015,DV1WS,,,,,,Ref: 2,Video: 1,Video: 1,Video: 1,,
Matt,Ryan,3/2/2015,DV3WS,,,,,,Ref: 3,Ref: 3,,,,
Matt,Ryan,2/28/2015,V50MF,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Matt,Ryan,2/27/2015,V50WF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Matt,Ryan,3/2/2015,V60MS,,,,,,,,Video: 1,,,
Matt,Ryan,2/28/2015,V60WS,,,,,,,Ref: 2,Ref: 2  Video: 1,Ref: 1,,
Matt,Ryan,3/1/2015,VETMS,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Matt,Ryan,2/27/2015,VETWS,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,
Matt,Ryan,4/17/2015,14TMMS,,,,,,,,Ref: 2,Ref: 1,,Ref: 1
Matt,Ryan,4/17/2015,Y10MS,,,,,,Ref: 3,Ref: 1,,,,Video: 1
Matt,Ryan,4/18/2015,Y12MS,,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Matt,Ryan,4/18/2015,Y12WS,,,,,,,,Video: 1,Video: 1,,Ref: 1
Matt,Ryan,4/19/2015,DV2MS,,,,,,,,,Ref: 1,,
Matt,Ryan,4/19/2015,DV2WS,,,,Ref: 2,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,
Matt,Ryan,4/20/2015,Y14MS,,,,,,Ref: 1,Ref: 1,,,,
Matt,Ryan,4/20/2015,Y14WS,,,,,,,,,,,Ref: 1
Matt,Ryan,6/27/2015,DV1WS,,,,,Ref: 2,,Ref: 2,Video: 1,,,
Matt,Ryan,6/27/2015,U16MS,,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 2,,
Matt,Ryan,6/28/2015,STMWS,,,,,,,,Ref: 1,Ref: 1,,
Matt,Ryan,6/28/2015,U19MS,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Matt,Ryan,6/29/2015,DV1MS,,,,,,,,,,,
Matt,Ryan,6/29/2015,U16WS,,,,,,Ref: 1,,,Ref: 1,,Assist: 1
Matt,Ryan,6/30/2015,D1AWS,,,,,Ref: 3,Ref: 2,Ref: 1,,,,
Matt,Ryan,6/30/2015,STMMS,,,,,,,Ref: 1,Ref: 1,,,
Matt,Ryan,6/30/2015,V50WF,,,,,,,,,,,
Matt,Ryan,6/30/2015,V70ME,,,,,,,,Ref: 1  Video: 1,Video: 1,,Ref: 1
Matt,Ryan,7/1/2015,U19WS,,,,,,Ref: 1,,Ref: 1,Video: 1,,
Matt,Ryan,7/1/2015,V50WS,,,,,,,,Ref: 1,,,Assist: 1
Matt,Ryan,7/2/2015,DV3WS,,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,,
Matt,Ryan,7/2/2015,Y14MS,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,,,
Matt,Ryan,12/5/2014,DV1MS,,,,,Ref: 4,Ref: 1,Ref: 1,Video: 1,,,
Matt,Ryan,12/5/2014,V60WS,,,,,,,Ref: 1,Video: 1,Ref: 1,,
Matt,Ryan,12/6/2014,DV2MF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Matt,Ryan,12/6/2014,VETMS,,,,,Ref: 2,Ref: 2,Ref: 2,Video: 1,,,Ref: 1
Matt,Ryan,12/8/2014,DV2WS,,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Video: 1,,Ref: 1
Matt,Ryan,12/8/2014,V60MS,,,,,,,Ref: 1,,,,
Matt,Ryan,12/8/2014,V70MS,,,,,,,Ref: 1,Ref: 1,Video: 1,,
Matt,Ryan,1/9/2015,U20WE,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Matt,Ryan,1/10/2015,DV1WS,,,,,Ref: 3,Ref: 1,Video: 1,,,,
Matt,Ryan,1/10/2015,STMMS,,,,,,,,Ref: 2,Ref: 1,,Ref: 1
Matt,Ryan,1/11/2015,DV1MS,,,,Ref: 3,Ref: 2,,Ref: 1,,,,
Matt,Ryan,1/12/2015,DV1WF,,,,Ref: 1,Ref: 1,,,,,,
Matt,Ryan,1/12/2015,U20WS,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
McCauley,Samuel,11/7/2014,U17MF,,,Ref: 2,Ref: 4,Ref: 1  Video: 1,Ref: 1,Ref: 1  Video: 1,Ref: 1,Ref: 1,,
McCauley,Samuel,11/8/2014,U20ME,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
McCauley,Samuel,11/8/2014,Y14MF,,,,Ref: 1,Ref: 1,Ref: 1,,Video: 1,Video: 1,,Ref: 1
McCauley,Samuel,11/9/2014,U17WF,,,,Ref: 2,Ref: 1,,Video: 1,Video: 1,Ref: 1,,
McCauley,Samuel,11/9/2014,U20MF,,,Ref: 3,Ref: 1,Ref: 1,,,,,,
McCauley,Samuel,11/10/2014,U17ME,,,,,,,,,,,
McCauley,Samuel,11/10/2014,U17WE,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
McCauley,Samuel,11/10/2014,Y14WF,,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
McCauley,Samuel,12/5/2014,DV1WF,,,,,Ref: 2,Ref: 2,Ref: 1  Video: 1,Video: 1,Ref: 1,,
McCauley,Samuel,12/5/2014,V40MF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
McCauley,Samuel,12/6/2014,DV1ME,,,Ref: 1,Ref: 1,Ref: 1,,,,,,
McCauley,Samuel,12/6/2014,V50WE,,,,,,Ref: 2,Ref: 2,Video: 2,Ref: 1,,Video: 1
McCauley,Samuel,12/7/2014,DV1WE,,,,Ref: 2,Ref: 1,,,,,,
McCauley,Samuel,12/7/2014,V60ME,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
McCauley,Samuel,12/8/2014,DV1MF,,,,Ref: 1,Ref: 2,,Ref: 1,,,,
McCauley,Samuel,12/8/2014,V60WF,,,,,,,,Ref: 1,,,
McCauley,Samuel,12/8/2014,V70WF,,,,,,,,,Video: 1,,Ref: 1
McCauley,Samuel,2/14/2015,U16MF,,,Ref: 2,Ref: 3,Ref: 1,,Ref: 1,,,,
McCauley,Samuel,2/14/2015,U16WE,,,Ref: 1,Ref: 1,Ref: 2,,,,,,
McCauley,Samuel,2/15/2015,U16WF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
McCauley,Samuel,2/13/2015,U19ME,,,Ref: 2,Ref: 2,Ref: 1,,,,,,
McCauley,Samuel,2/16/2015,U19MF,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
McCauley,Samuel,2/16/2015,U19WE,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
McCauley,Samuel,2/13/2015,U19WF,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,
McCauley,Samuel,2/28/2015,DV1ME,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
McCauley,Samuel,3/1/2015,DV1MF,,,,,Ref: 2,Ref: 2,Ref: 1,,,,
McCauley,Samuel,2/27/2015,DV1WE,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Video: 1,Ref: 1,,
McCauley,Samuel,3/2/2015,DV3MF,,,,,Ref: 2,Ref: 2,Ref: 1,,,,
McCauley,Samuel,2/28/2015,V50MF,,,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,
McCauley,Samuel,2/27/2015,V50WF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,Video: 1
McCauley,Samuel,3/1/2015,V60WE,,,,,,,Ref: 3,Ref: 1  Video: 1,,,Ref: 1
Mechkov,Iliya,1/9/2015,U20WE,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Video: 1,,,Ref: 1
Mechkov,Iliya,1/11/2015,DV1WE,,,,,Ref: 1,,,,,,Ref: 1
Mechkov,Iliya,1/11/2015,STMME,,,,,,,,,Ref: 1,,
Mechkov,Iliya,1/12/2015,U20ME,,,,,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1,,
Mechkov,Iliya,7/2/2015,U16ME,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,,
Mechkov,Iliya,7/2/2015,Y14WE,,,,Ref: 2,Ref: 1,,,Video: 1,,,
Mechkov,Iliya,7/3/2015,DV3ME,,,,Ref: 3,Ref: 2,,,,,,
Mechkov,Iliya,7/3/2015,Y12WE,,,,,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Mechkov,Iliya,7/4/2015,DV3WE,,,,Ref: 2,Ref: 2,,,Ref: 1,,,
Mechkov,Iliya,7/5/2015,DV2WE,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Mechkov,Iliya,7/5/2015,Y12ME,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,
Mechkov,Iliya,7/6/2015,Y10WE,,,,,,,,,,,
Mechkov,Iliya,7/6/2015,Y14ME,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Medalis,Christopher,1/9/2015,U20WE,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Medalis,Christopher,1/10/2015,DV1ME,,,Ref: 2,Ref: 2,,,,,,,
Medalis,Christopher,1/11/2015,DV1WE,,,,Ref: 2,Ref: 1,,,,,,
Medalis,Christopher,1/11/2015,STMME,,,,,,,,Ref: 1,Ref: 1,,
Medalis,Christopher,1/12/2015,U20ME,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Medalis,Christopher,6/27/2015,D1AME,,,,,Ref: 2,,Ref: 1,Video: 1,,,
Medalis,Christopher,6/28/2015,DV1ME,,,,Ref: 1,Ref: 2,,,,Video: 1,,
Medalis,Christopher,6/29/2015,DV1WE,,,,,,,,,Video: 1,,
Medalis,Christopher,6/29/2015,STMME,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 2,,,
Medalis,Christopher,6/30/2015,U19ME,,,,Ref: 2,,Ref: 2,,Ref: 1,Assist: 1,,
Medalis,Christopher,6/30/2015,V50WF,,,,,,,,Video: 1,,,
Medalis,Christopher,6/30/2015,V60ME,,,,,,Ref: 1,Ref: 1,,Ref: 1,,
Medalis,Christopher,7/1/2015,DV2ME,,,,,,,,,,,
Medalis,Christopher,7/1/2015,DV2WF,,,,,,,Ref: 1,Ref: 1,,,
Medalis,Christopher,10/12/2014,DV1ME,,,Ref: 4,Ref: 2,Ref: 2,,,,,,
Medalis,Christopher,10/11/2014,DV1WE,,,,Ref: 1,Ref: 2,,,,,,
Medalis,Christopher,10/12/2014,DV2MF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Medalis,Christopher,10/10/2014,DV2WE,,,,,Ref: 3,Ref: 1,Ref: 1,,,,
Medalis,Christopher,10/13/2014,STMME,,,,,,,,Ref: 1,,,
Medalis,Christopher,10/10/2014,U17ME,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Medalis,Christopher,10/13/2014,U17WE,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,
Medalis,Christopher,11/7/2014,U20WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Medalis,Christopher,11/7/2014,Y14ME,,,,,,,,,,,
Medalis,Christopher,11/8/2014,U20ME,,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Medalis,Christopher,11/8/2014,U20WE,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,
Medalis,Christopher,11/9/2014,U17WF,,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Medalis,Christopher,11/9/2014,U20MF,,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Medalis,Christopher,11/10/2014,U17ME,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Medalis,Christopher,11/10/2014,U17WE,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Medalis,Christopher,12/5/2014,DV2WE,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Medalis,Christopher,12/5/2014,VETME,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Medalis,Christopher,12/6/2014,DV1ME,,,,Ref: 2,Ref: 2,,,,Video: 1,,
Medalis,Christopher,12/7/2014,V60ME,,,,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,,
Medalis,Christopher,12/8/2014,VETWE,,,,,,Ref: 1,,,Video: 1,,
Medalis,Christopher,2/14/2015,JTMME,,,,,,Ref: 2,,,,,
Medalis,Christopher,2/15/2015,JTMWE,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,
Medalis,Christopher,2/15/2015,U16ME,,,Ref: 2,Ref: 3,,Ref: 1,,,,,
Medalis,Christopher,2/14/2015,U16WE,,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,
Medalis,Christopher,2/13/2015,U19ME,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,,
Medalis,Christopher,2/16/2015,U19MF,,,,,,,,,,,
Medalis,Christopher,2/16/2015,U19WE,,,Ref: 1,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,,
Medalis,Christopher,2/13/2015,U19WF,,,Ref: 1,Ref: 1,Ref: 1,,,,,,
Medalis,Christopher,4/17/2015,DV2WE,,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,
Medalis,Christopher,4/17/2015,Y14WF,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,,
Medalis,Christopher,4/18/2015,CHRMF,,,,,,,,Ref: 1,Ref: 1,,
Medalis,Christopher,4/18/2015,Y14WE,,,,,,,,,,,
Medalis,Christopher,4/19/2015,14TMWE,,,,,,,Ref: 1,Ref: 1,,,
Medalis,Christopher,4/19/2015,Y10ME,,,,,Ref: 1,Ref: 1,,,Video: 1,,
Medalis,Christopher,4/20/2015,Y12ME,,,,,Ref: 2,Ref: 2,,,Video: 1,,
Medalis,Christopher,4/20/2015,Y12WE,,,,,Ref: 3,,,Video: 1,,,
Meehan,Justin,10/12/2014,DV1ME,,,,,,,,,,,
Meehan,Justin,10/11/2014,DV1MF,,,,,Ref: 1,,,Video: 1,,,
Meehan,Justin,10/10/2014,DV1MS,,,,Ref: 2,,Ref: 1,,,,,
Meehan,Justin,10/10/2014,DV1WS,,,,,,,Video: 1,,,,
Meehan,Justin,10/11/2014,DV2ME,,,,,,,,,,,
Meehan,Justin,10/12/2014,DV2MF,,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Meehan,Justin,10/12/2014,STMWE,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Meehan,Justin,12/5/2014,DV1WF,,,,,,Ref: 1,,,,,
Meehan,Justin,12/5/2014,V40MF,,,,,,,Ref: 1,Video: 1,,,
Meehan,Justin,12/5/2014,V50MF,,,,,Ref: 1,Ref: 2,Ref: 2,Video: 1,Video: 1,,
Meehan,Justin,12/5/2014,V70WS,,,,,,,,,Video: 1,,
Meehan,Justin,12/6/2014,DV2MF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
