Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Temple,Jackson,6/4/2023,U16WE, ,, , , ,Ref: 2, , , , , , 
Temple,Jackson,6/4/2023,U19MF,Ref: 2,,Ref: 3,Ref: 4, ,Ref: 3,Ref: 1,Ref: 1, , , , 
Temple,Jackson,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1, ,Video: 1,Ref: 1,Ref: 1, ,Ref: 1
Temple,Jackson,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , ,Ref: 1, , 
Temple,Jackson,7/2/2023,STMMF, , , , ,, , ,Ref: 1, , , , 
Temple,Jackson,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Temple,Jackson,7/2/2023,U19WF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Temple,Jackson,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , ,Ref: 1, , 
Temple,Jackson,7/6/2023,DV3MF,Ref: 1, , , ,, , , , , , , 
Temple,Jackson,7/6/2023,Y14WF,Ref: 1, , , ,, , , ,Video: 1, , , 
Temple,Jackson,7/7/2023,DV2WF,Ref: 1, , , ,, , , , , , , 
Temple,Jackson,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Temple,Jackson,7/9/2023,Y10MF,Ref: 1, , , ,, , , ,Video: 1, , , 
Tesche,Askhat,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 2,Ref: 1,Video: 1,Ref: 1,Ref: 1, , 
Tesche,Askhat,10/8/2022,DV1WS,Ref: 2, , ,Ref: 3, ,Ref: 2,Ref: 1, , , , , 
Tesche,Askhat,10/8/2022,U17MS,Ref: 2, ,Ref: 3,Ref: 3, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1
Tesche,Askhat,10/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1,Video: 1, , , , 
Tesche,Askhat,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Tesche,Askhat,10/10/2022,U17WS,Ref: 1, , ,Ref: 5, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Tesche,Askhat,10/10/2022,Y14MF,Ref: 1, , ,Ref: 4, , , , , , , , 
Tesche,Askhat,12/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 1,Ref: 1, , , ,, 
Tesche,Askhat,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1, ,Video: 1,Ref: 1,Video: 1,, 
Tesche,Askhat,12/10/2022,U20MF,Ref: 2, ,Ref: 5,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , ,, 
Tesche,Askhat,12/11/2022,DV1MF,Ref: 1, , ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1, , ,, 
Tesche,Askhat,12/12/2022,U20WF,Ref: 2, ,Ref: 1,Ref: 3, ,Ref: 2, ,Ref: 1, , ,, 
Tesche,Askhat,2/17/2023,U17MS,Ref: 2, ,Ref: 2,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Tesche,Askhat,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Tesche,Askhat,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 2,Ref: 1,Video: 1, ,Video: 1, , 
Tesche,Askhat,2/19/2023,U17MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 2,Video: 1, , , , 
Tesche,Askhat,2/20/2023,U17WF,Ref: 1, , , , , ,Ref: 1,Ref: 1, , , , 
Tesche,Askhat,3/4/2023,Y12MF,Ref: 1,,Ref: 1,Ref: 4, , , , , , , , 
Tesche,Askhat,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1, ,Video: 1,Video: 1, , , 
Tesche,Askhat,7/1/2023,U19MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 2, , ,Ref: 1, , , 
Tesche,Askhat,7/2/2023,STMMF, , , , ,, , ,Ref: 1,Ref: 1, , , 
Tesche,Askhat,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Tesche,Askhat,7/2/2023,U19WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Tesche,Askhat,7/3/2023,DV1MF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , ,Ref: 1
Tesche,Askhat,7/4/2023,U16MF,Ref: 1, ,Ref: 4,Ref: 3,,Ref: 1, , , , , , 
Tesche,Askhat,7/5/2023,D1AMF,Ref: 1, , ,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Tesche,Askhat,7/5/2023,DV3WF,Ref: 1, , ,Ref: 3,,Ref: 2, , , , , , 
Tesche,Askhat,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Tesche,Askhat,7/6/2023,Y14WF,Ref: 1, , , ,, , , , , , , 
Tesche,Askhat,7/7/2023,DV2WF,Ref: 1, , , ,, , , , , , , 
Tesche,Askhat,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Thomson,Vernon,6/30/2023,U19MS,Ref: 2, , , ,, , , , , , , 
Thomson,Vernon,7/1/2023,U19WS,Ref: 2, , , ,, , , , , , , 
Thomson,Vernon,7/4/2023,U16WS,Ref: 1, ,Ref: 1, ,, , , , , , , 
Thomson,Vernon,7/4/2023,V70MS,Ref: 1, , , ,, , ,Ref: 1,Ref: 1, , , 
Thomson,Vernon,7/4/2023,V80MS,Ref: 1, , , ,, , , ,Ref: 1,Ref: 1, , 
Thomson,Vernon,7/5/2023,DV3MS, , ,Ref: 1,Ref: 2,,Ref: 2,Ref: 1, , ,Ref: 1, , 
Thomson,Vernon,7/6/2023,DV2WS,Ref: 2, , ,Ref: 1,, , , , , , , 
Thomson,Vernon,7/6/2023,Y14MS,Ref: 1, , , ,, , , , , , , 
Thornton,Ronald,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 1, , , , , , ,, 
Thornton,Ronald,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1,Ref: 1, ,,Ref: 1
Thornton,Ronald,12/10/2022,DV1WS,Ref: 2, , ,Ref: 1, ,Ref: 2,Ref: 1,Video: 1,Ref: 1, ,, 
Thornton,Ronald,12/10/2022,U20MF,Ref: 2, ,Ref: 3,Ref: 2, , , , , , ,, 
Thornton,Ronald,12/11/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 1, , , , , , ,, 
Thornton,Ronald,12/11/2022,U17WF,Ref: 1, , , , , , , , , ,, 
Thornton,Ronald,12/11/2022,U20MS,Ref: 2, ,Ref: 4,Ref: 3, ,Ref: 1,Ref: 1, , , ,, 
Thornton,Ronald,12/12/2022,U20ME,Ref: 1, , , , , , , ,Ref: 1, ,,Video: 1
Thornton,Ronald,12/12/2022,U20WE, , ,Ref: 1,Ref: 1, ,Ref: 1, , , , ,, 
Thornton,Ronald,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Thornton,Ronald,2/17/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Thornton,Ronald,2/18/2023,U20ME,Ref: 1, ,Ref: 3,Ref: 1, , , , , , , , 
Thornton,Ronald,2/18/2023,U20MS,Ref: 2, ,Ref: 5,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Thornton,Ronald,2/19/2023,U17MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 1, ,Ref: 1, ,Video: 1, , 
Thornton,Ronald,2/19/2023,U20WS,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 2, ,Video: 1, , , , 
Thornton,Ronald,2/20/2023,U17WF,Ref: 1, , , , , , ,Video: 1,Ref: 1, , , 
Thornton,Ronald,3/6/2023,U16MF, ,, ,Ref: 2, , , ,Video: 1,Video: 1, , , 
Thornton,Ronald,6/30/2023,U19MS,Ref: 2, , , ,, , ,Ref: 1, , , , 
Thornton,Ronald,7/1/2023,STMME, , , , ,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, 
Thornton,Ronald,7/2/2023,V40WE, , , , ,, , , , , , , 
Thornton,Ronald,7/4/2023,U16WS,Ref: 2, ,Ref: 1,Ref: 3,,Ref: 2,Ref: 1, , , , , 
Thornton,Ronald,7/5/2023,D1AWS, , , , ,,Ref: 4,Ref: 2,Ref: 1, , , , 
Thornton,Ronald,7/5/2023,DV2ME,Ref: 1, , ,Ref: 2,, , , , , , , 
Thornton,Ronald,7/6/2023,Y14ME,Ref: 1, ,Ref: 3,Ref: 3,, , , , , , , 
Thornton,Ronald,7/7/2023,DV2MS,Ref: 1, , , ,, , , , , , , 
Thornton,Ronald,7/7/2023,Y14WS,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Tolbert,Zoe,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Tolbert,Zoe,10/7/2022,Y14WF,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Tolbert,Zoe,10/8/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Video: 1
Tolbert,Zoe,10/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Tolbert,Zoe,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Tolbert,Zoe,10/10/2022,Y14MF,Ref: 1, , ,Ref: 4, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1
Tolbert,Zoe,12/9/2022,DV1WF,Ref: 1, , , , , ,Ref: 1,Ref: 1, , ,, 
Tolbert,Zoe,12/10/2022,U20MF,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, ,Ref: 1, , ,, 
Tolbert,Zoe,12/11/2022,DV1MF,Ref: 1, , ,Ref: 2, ,Ref: 3, , , , ,, 
Tolbert,Zoe,12/12/2022,U20WF,Ref: 2, ,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1, ,Ref: 1,, 
Tolbert,Zoe,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 3, , , , , , , , 
Tolbert,Zoe,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 2, , ,Ref: 1, , , 
Tolbert,Zoe,2/18/2023,U20ME,Ref: 1, ,Ref: 3,Ref: 2, , , , , , , , 
Tolbert,Zoe,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 2,Ref: 1, , , , , 
Tolbert,Zoe,2/19/2023,U17MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , ,Ref: 1
Tolbert,Zoe,4/21/2023,U19WE,Ref: 1,, , , , , , , , , , 
Tolbert,Zoe,4/21/2023,V40MF, ,, , , , , , ,Ref: 1,Ref: 1, ,Ref: 1
Tolbert,Zoe,4/21/2023,V60WF,Ref: 1,, , , , ,Ref: 1, ,Ref: 1  Video: 1, , ,Video: 1
Tolbert,Zoe,4/21/2023,V70WF, ,, , , , , , , ,Ref: 1, , 
Tolbert,Zoe,4/22/2023,DV1MF,Ref: 1,, ,Ref: 2, , , , ,Ref: 1, , , 
Tolbert,Zoe,4/22/2023,U19WF,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Tolbert,Zoe,4/23/2023,DV1WF,Ref: 1,, , , ,Ref: 2, ,Ref: 1,Video: 1, , , 
Tolbert,Zoe,4/23/2023,STMMF, ,, , , , , , ,Ref: 1, , , 
Tolbert,Zoe,7/1/2023,U19MF,Ref: 1, ,Ref: 3,Ref: 2,, ,Ref: 1,Ref: 1, ,Ref: 1, , 
Tolbert,Zoe,7/2/2023,STMMF, , , , ,, , ,Ref: 1,Ref: 1, , , 
Tolbert,Zoe,7/2/2023,U19WF,Ref: 1, , , ,, , ,Video: 1, ,Video: 1, ,Ref: 1
Tolbert,Zoe,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 2,Ref: 1, , , , , 
Tolbert,Zoe,7/3/2023,DV1MF,Ref: 1, , ,Ref: 1,,Ref: 2,Ref: 1,Ref: 1, , , , 
Tolbert,Zoe,7/4/2023,U16MF,Ref: 1, , ,Ref: 1,, ,Ref: 1,Video: 1,Video: 1, , , 
Tolbert,Zoe,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Tolbert,Zoe,7/5/2023,D1AMF,Ref: 1, , ,Ref: 2,,Ref: 3, ,Ref: 1, , , , 
Tolbert,Zoe,7/5/2023,DV3WF,Ref: 1, , , ,, , , , , , , 
Torres,Alejandro,12/9/2022,U20WS,Ref: 2, , ,Ref: 1, ,Ref: 2,Ref: 2,Video: 1, , ,, 
Torres,Alejandro,12/10/2022,DV1WS,Ref: 2, , ,Ref: 2, ,Ref: 2, ,Video: 1, , ,, 
Torres,Alejandro,12/10/2022,U17MS,Ref: 2, ,Ref: 2,Ref: 5, ,Ref: 2,Ref: 1, , , ,, 
Torres,Alejandro,12/11/2022,U17WS,Ref: 2, , ,Ref: 5, ,Ref: 2, ,Ref: 1, , ,, 
Torres,Alejandro,12/11/2022,U20MS,Ref: 2, ,Ref: 5,Ref: 1, ,Ref: 2,Ref: 1, , , ,, 
Torres,Alejandro,12/12/2022,DV1MS,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, ,Video: 1, ,, 
Torres,Alejandro,1/6/2023,V40WS,Ref: 1, , , , , , ,Ref: 2,Ref: 1  Video: 1,Video: 1, ,Ref: 1
Torres,Alejandro,1/6/2023,V60WS,Ref: 1, , , , , , , , , , , 
Torres,Alejandro,1/7/2023,DV1MS,Ref: 2, ,Ref: 3,Ref: 5, ,Ref: 4, ,Ref: 1, , , , 
Torres,Alejandro,1/7/2023,U20WS, , , ,Ref: 4, ,Ref: 2,Ref: 1,Video: 1, , , , 
Torres,Alejandro,1/8/2023,DV1WS,Ref: 1, , ,Ref: 4, ,Ref: 1, ,Ref: 1, , , , 
Torres,Alejandro,1/8/2023,VETMS,Ref: 1, , , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Torres,Alejandro,1/9/2023,U20MS,Ref: 2, ,Ref: 2,Ref: 4, ,Ref: 1,Ref: 1,Ref: 1  Video: 1, , , , 
Torres,Alejandro,1/9/2023,V60MS,Ref: 1, , , , , ,Ref: 1,Ref: 1,Video: 1, , , 
Torres,Alejandro,2/17/2023,U17MS,Ref: 2, ,Ref: 3,Ref: 3, , , , ,Ref: 1, , , 
Torres,Alejandro,2/18/2023,U20ME,Ref: 1, , , , , , , , , , , 
Torres,Alejandro,2/18/2023,U20MS,Ref: 2, ,Ref: 3,Ref: 2, ,Ref: 1,Ref: 1,Video: 1, , , , 
Torres,Alejandro,2/19/2023,JTMMS, , , , , , ,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,2/19/2023,U20WS,Ref: 2, , , , , , , , , , , 
Torres,Alejandro,2/20/2023,U17WS,Ref: 2, , ,Ref: 4, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,4/21/2023,DV1MS,Ref: 2,, ,Ref: 1, ,Ref: 2, ,Video: 1, , , , 
Torres,Alejandro,4/21/2023,U19WS,Ref: 2,, ,Ref: 4, ,Ref: 2,Ref: 1,Video: 1,Video: 1, , , 
Torres,Alejandro,4/22/2023,DV1WS,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,4/22/2023,U19MS,Ref: 2,,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,4/23/2023,STMWS, ,, , , , , , , ,Ref: 1,Ref: 1, 
Torres,Alejandro,4/23/2023,V60MS,Ref: 1,, , , , ,Ref: 5,Ref: 2,Video: 1,Video: 1, ,Ref: 1
Torres,Alejandro,4/24/2023,VETMS,Ref: 1,, , , ,Ref: 1,Ref: 2, ,Ref: 1, , , 
Torres,Alejandro,6/30/2023,U19MS,Ref: 2, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Torres,Alejandro,7/1/2023,U19WS,Ref: 2, ,Ref: 4,Ref: 1,,Ref: 2,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,7/2/2023,U16MS,Ref: 2, ,Ref: 2,Ref: 3,, , , , , , , 
Torres,Alejandro,7/2/2023,U19WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Torres,Alejandro,7/3/2023,DV1WS,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Torres,Alejandro,7/4/2023,STMMS, , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1
Torres,Alejandro,7/4/2023,V50MS,Ref: 1, , , ,, ,Ref: 3, ,Ref: 1, , , 
Torres,Alejandro,7/4/2023,V60MS, , , , ,, , , , , , , 
Torres,Alejandro,7/5/2023,D1AWS,Ref: 1, , , ,, , , , , , , 
Torres,Alejandro,7/5/2023,DV3MS,Ref: 2, ,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Torres,Alejandro,7/5/2023,V60WS,Ref: 1, , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Torres,Alejandro,7/6/2023,DV2WS,Ref: 1, , ,Ref: 1,,Ref: 2, , , , , , 
Torres,Alejandro,7/6/2023,Y14MS,Ref: 2, ,Ref: 3,Ref: 2,, , , , , , , 
Torres,Alejandro,7/7/2023,DV2MS,Ref: 3, ,Ref: 2,Ref: 5,,Ref: 2,Ref: 1,Ref: 1, , , , 
Torres,Alejandro,7/7/2023,Y14WS,Ref: 2, ,Ref: 1,Ref: 1,, , , , , , , 
Torres,Alejandro,7/8/2023,DV2MF,Ref: 1, , , ,, , , , , , , 
Torres,Alejandro,7/8/2023,DV3WS, , , , ,,Ref: 3,Ref: 3,Ref: 1,Ref: 1, , , 
Torres,Alejandro,7/8/2023,Y12MS,Ref: 2, ,Ref: 1,Ref: 3,,Ref: 3,Ref: 1,Ref: 1, ,Video: 1, , 
Torres,Alejandro,7/9/2023,Y12WS,Ref: 2, , ,Ref: 5,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Tucker,Matthew,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2,Ref: 1,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Tucker,Matthew,10/8/2022,DV1WS,Ref: 1, , , , , , ,Video: 1,Video: 1,Video: 1,Ref: 1,Ref: 1
Tucker,Matthew,10/8/2022,U17MS,Ref: 2, , , , , , ,Video: 1, ,Video: 1, , 
Tucker,Matthew,10/9/2022,DV1MS,Ref: 1, ,Ref: 2,Ref: 4, ,Ref: 4,Ref: 2,Video: 1,Video: 1,Ref: 1, , 
Tucker,Matthew,10/9/2022,DV1WF,Ref: 1, , , , , , , , , , , 
Tucker,Matthew,10/10/2022,U17WS,Ref: 3, , , , , , ,Video: 1,Video: 1, , ,Video: 1
Tucker,Matthew,12/10/2022,DV1WS,Ref: 2, , , , , ,Ref: 1,Video: 1,Ref: 1,Video: 1,, 
Tucker,Matthew,12/11/2022,U20MS,Ref: 2, ,Ref: 5,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1,Video: 1,Video: 1,, 
Tucker,Matthew,12/12/2022,DV1MS,Ref: 2, , , , , , ,Video: 1,Video: 1, ,,Ref: 1
Tucker,Matthew,12/12/2022,U20WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , , ,, 
Tucker,Matthew,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Tucker,Matthew,1/6/2023,U20WF,Ref: 1, , ,Ref: 3, , ,Ref: 1,Ref: 1  Video: 1,Video: 1,Video: 1, ,Ref: 1
Tucker,Matthew,1/7/2023,DV1MS,Ref: 2, , ,Ref: 5, , ,Ref: 2,Video: 2,Video: 1,Video: 1, ,Ref: 1
Tucker,Matthew,1/7/2023,U20WS, , , , , , , ,Video: 1,Video: 1,Video: 1, , 
Tucker,Matthew,1/8/2023,DV1WS,Ref: 2, , , , , , ,Video: 1,Video: 1,Video: 1, , 
Tucker,Matthew,1/9/2023,U20MS,Ref: 2, , , , , , , , , , , 
Tucker,Matthew,1/9/2023,V50MS,Ref: 1, , , , , ,Ref: 1,Ref: 1,Video: 2,Video: 1, ,Video: 1
Tucker,Matthew,4/21/2023,DV1MS,Ref: 2,, ,Ref: 3, ,Ref: 2,Ref: 2,Video: 1,Video: 1,Ref: 1, ,Video: 1
Tucker,Matthew,4/22/2023,DV1WS,Ref: 1,, ,Ref: 1, ,Ref: 2,Ref: 1,Video: 1,Video: 1, , ,Video: 1
Tucker,Matthew,4/23/2023,STMMS, ,, , , , , , ,Ref: 1,Ref: 1,Ref: 1, 
Tucker,Matthew,4/24/2023,V40WS, ,, , , , , , ,Ref: 1  Video: 1,Video: 1, ,Video: 1
Tucker,Matthew,4/24/2023,VETMS, ,, , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, ,Video: 1
Tucker,Matthew,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1, ,Video: 1, , , , 
Tucker,Matthew,6/30/2023,U19MS, , , ,Ref: 1,, , , ,Video: 1, , , 
Tucker,Matthew,7/1/2023,DV1MS,Ref: 2, , ,Ref: 2,,Ref: 1, ,Video: 1, , , ,Ref: 1
Tucker,Matthew,7/2/2023,STMWS, , , , ,, , ,Ref: 1,Ref: 1, , ,Ref: 1
Tucker,Matthew,7/2/2023,U16MS,Ref: 2, ,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Video: 1, ,Video: 1, , 
Tucker,Matthew,7/2/2023,V40WE,Ref: 1, , , ,, , , , , , , 
Tucker,Matthew,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1, ,Video: 1, ,Ref: 1, , 
Tucker,Matthew,7/3/2023,DV1WS,Ref: 1, , , ,, , ,Video: 1,Video: 1,Ref: 1, , 
Tucker,Matthew,7/6/2023,DV2WS,Ref: 1, , , ,, , , , , , , 
Tucker,Matthew,7/7/2023,Y14WS,Ref: 2, , , ,,Ref: 1, ,Ref: 1,Video: 1, , , 
Tucker,Matthew,7/9/2023,Y10MS,Ref: 3, , , ,, , , , , , , 
Tucker,Matthew,7/9/2023,Y12WS, , , , ,, , , , , , , 
Valiulin,Dmitri,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, ,Video: 1, , , 
Valiulin,Dmitri,6/30/2023,DV1ME,Ref: 1, ,Ref: 1,Ref: 1,, ,Ref: 1, , , , , 
Valiulin,Dmitri,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , ,Video: 1, , , 
Valiulin,Dmitri,7/2/2023,U16WE,Ref: 1, ,Ref: 3,Ref: 4,,Ref: 2,Ref: 1, , , , , 
Valiulin,Dmitri,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Valiulin,Dmitri,7/3/2023,DV1WE,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Valiulin,Dmitri,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Valiulin,Dmitri,7/4/2023,D1AME, , ,Ref: 1,Ref: 2,, , , , , , , 
Valiulin,Dmitri,7/4/2023,STMWE, , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Valiulin,Dmitri,7/5/2023,Y14WE,Ref: 1, ,Ref: 4,Ref: 1,,Ref: 2,Ref: 2,Ref: 1, , , , 
Valiulin,Dmitri,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 2, , , , , ,Video: 1
Valiulin,Dmitri,7/6/2023,Y14ME,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1, , ,Video: 1, , , 
Valiulin,Dmitri,7/7/2023,DV3ME,Ref: 1, , , ,,Ref: 2,Ref: 1, , , , , 
Valiulin,Dmitri,7/7/2023,Y14WS,Ref: 2, ,Ref: 1,Ref: 2,, , , , , , , 
Valiulin,Dmitri,7/8/2023,DV3WS,Ref: 2, , ,Ref: 3,, , , , , , , 
Valiulin,Dmitri,7/8/2023,Y12MS,Ref: 2, ,Ref: 3,Ref: 3,,Ref: 2, , , , , , 
Valiulin,Dmitri,7/9/2023,Y12WS,Ref: 2, , ,Ref: 3,,Ref: 3, , , , , , 
Van Der Wege,Gary,10/7/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1, , , , , , 
Van Der Wege,Gary,10/8/2022,CHRMF, , , , , , , , , ,Ref: 1  Video: 1, , 
Van Der Wege,Gary,10/8/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, ,Video: 1, , , , 
Van Der Wege,Gary,10/9/2022,U17MF, , , ,Ref: 1, , , , , , , , 
Van Der Wege,Gary,10/9/2022,U17WE,Ref: 1, , , , , , , , , , , 
Van Der Wege,Gary,10/10/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 2, ,Video: 1, , , , 
Van Der Wege,Gary,12/9/2022,DV1ME,Ref: 1, , , , , , , , , ,, 
Van Der Wege,Gary,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 1, , , , , , ,, 
Van Der Wege,Gary,12/10/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , , ,, 
Van Der Wege,Gary,12/10/2022,U20MF,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , , ,, 
Van Der Wege,Gary,12/11/2022,U17WE,Ref: 1, , ,Ref: 2, ,Ref: 2, , , , ,, 
Van Der Wege,Gary,12/12/2022,U20ME,Ref: 1, , , , , , ,Video: 1, ,Ref: 1,, 
Van Der Wege,Gary,12/12/2022,U20WE, , ,Ref: 1,Ref: 1, ,Ref: 1, , , , ,, 
Van Der Wege,Gary,3/3/2023,CHRME,Ref: 1,, , , , , ,Ref: 1,Ref: 1,Ref: 1  Video: 1, , 
Van Der Wege,Gary,3/3/2023,CHRWE, ,, , , , , , , ,Video: 1, ,Video: 1
Van Der Wege,Gary,3/4/2023,CHRMF, ,, , , , , ,Ref: 1,Ref: 2,Ref: 1, , 
Van Der Wege,Gary,3/4/2023,CHRWF,Ref: 1,, , , , , , , , , , 
Van Der Wege,Gary,3/5/2023,CTMME, ,, , , , ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, 
Van Der Wege,Gary,3/5/2023,Y12ME, ,,Ref: 1,Ref: 2, ,Ref: 1, , , , , , 
Van Der Wege,Gary,3/6/2023,U16WE,Ref: 2,,Ref: 1,Ref: 4, ,Ref: 2, ,Ref: 1  Video: 1,Video: 1, , , 
Van Der Wege,Gary,6/30/2023,D1AWE,Ref: 1, , , ,, , , , , , , 
Van Der Wege,Gary,6/30/2023,DV1ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 2, , , , , , 
