Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Bush,Matthew,7/7/2018,Y10ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,
Bush,Matthew,7/7/2018,Y10MS,,,,Ref: 1,Ref: 1,,,,,,
Campi-Sapery,Lisa,11/10/2017,Y14MF,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Campi-Sapery,Lisa,11/11/2017,U17MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Campi-Sapery,Lisa,11/11/2017,U20WF,Ref: 1,,Ref: 1,Ref: 2,,,,,,,
Campi-Sapery,Lisa,11/12/2017,U17ME,Ref: 1,,Ref: 2,,,,,,Video: 1,,
Campi-Sapery,Lisa,11/12/2017,U17WE,Ref: 1,,,,,,Video: 1,,,,
Campi-Sapery,Lisa,11/13/2017,U20MF,Ref: 1,,,,,,,,,,
Campi-Sapery,Lisa,2/17/2018,JTMMF,,,,,,Ref: 1,,,,,
Campi-Sapery,Lisa,2/19/2018,JTMWE,,,,,,,,Ref: 2,,,
Campi-Sapery,Lisa,2/19/2018,U17ME,Ref: 2,,,,,Ref: 1,,,,,
Campi-Sapery,Lisa,2/18/2018,U17MF,Ref: 1,,Ref: 3,,Ref: 1,,,,,,
Campi-Sapery,Lisa,2/17/2018,U20ME,Ref: 1,,,,,,Video: 1,,,,
Campi-Sapery,Lisa,2/18/2018,U20WE,Ref: 1,,,,,,,,,,
Campi-Sapery,Lisa,4/23/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Capin,Bruce,6/28/2018,DV1ME,Ref: 1,,,Ref: 1,,Ref: 1,,,,,
Capin,Bruce,6/28/2018,U19WE,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Capin,Bruce,7/3/2018,U16WS,Ref: 1,,,Ref: 1,,,,,,,
Capin,Bruce,7/6/2018,DV3WS,,,,Ref: 1,Ref: 2,Ref: 2,,Ref: 1,,,
Capin,Bruce,7/6/2018,Y12MS,Ref: 2,,Ref: 3,Ref: 4,Ref: 1,,,,,,
Capin,Bruce,10/16/2017,D1AWE,Ref: 1,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Capin,Bruce,10/16/2017,DV2ME,Ref: 1,,,,,,,,,,
Capin,Bruce,10/13/2017,DV2WE,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Capin,Bruce,10/15/2017,DV2WS,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Capin,Bruce,10/15/2017,U16ME,Ref: 3,,,Ref: 1,,,,,,,
Capin,Bruce,10/14/2017,U16WE,Ref: 1,,,,,,,,,,
Capin,Bruce,10/14/2017,U16WS,Ref: 1,,,,,,,,,,
Capin,Bruce,12/8/2017,DV1WS,Ref: 1,,,,,,,,,,
Capin,Bruce,12/8/2017,VETMS,,,,,Ref: 2,Ref: 1,,,,,
Capin,Bruce,12/9/2017,DV2WS,Ref: 1,,,,,,,,,,
Capin,Bruce,12/9/2017,V70MS,,,,,,,,Ref: 1 Video: 1,Ref: 1,,
Capin,Bruce,12/10/2017,V50WS,,,,,,,,Ref: 1,,,
Capin,Bruce,12/10/2017,V70WS,Ref: 1,,,,,,,Ref: 1 Video: 1,Ref: 1,,
Capin,Bruce,12/11/2017,DV2MS,Ref: 1,,,,,,,,,,
Capin,Bruce,12/11/2017,VETME,Ref: 1,,,Ref: 1,,Ref: 1,,,,,
Capin,Bruce,12/11/2017,VETWS,Ref: 1,,,,,,,,,,
Capin,Bruce,3/12/2018,14TMMS,,,,,,Ref: 1,Ref: 1,,,,
Capin,Bruce,3/10/2018,14TMWS,,,,,,Ref: 1,Ref: 2,Ref: 1,,,
Capin,Bruce,3/9/2018,DV3MS,Ref: 1,,,,Ref: 1,,,,,,
Capin,Bruce,3/12/2018,DV3WS,Ref: 1,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Assist: 1,,
Capin,Bruce,3/10/2018,Y12ME,,,,Ref: 2,,,,,,,
Capin,Bruce,3/11/2018,Y12MS,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Capin,Bruce,3/11/2018,Y12WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Capin,Bruce,3/10/2018,Y14MS,Ref: 2,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Capin,Bruce,3/9/2018,Y14WS,Ref: 2,,,Ref: 5,,,,,,,
Capin,Bruce,4/22/2018,DV2ME,,,,,Ref: 2,,Ref: 1,,,,
Capin,Bruce,4/20/2018,DV2MS,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Capin,Bruce,4/23/2018,DV2WE,Ref: 1,,,,Ref: 1,Ref: 1,,,,,
Capin,Bruce,4/23/2018,DV3ME,Ref: 1,,,,Ref: 2,Ref: 1,,,Assist: 1,,
Capin,Bruce,4/22/2018,DV3WS,Ref: 1,,,,Ref: 2,Ref: 3,Ref: 1,,,,
Capin,Bruce,4/22/2018,V60MS,Ref: 1,,,,,Ref: 2,Ref: 1,Video: 1,,,
Capin,Bruce,4/21/2018,V60WE,Ref: 1,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,Video: 1
Capin,Bruce,4/20/2018,V70WS,Ref: 1,,,,,,,Ref: 1,Ref: 1,,Assist: 1
Capin,Bruce,4/21/2018,VETWS,Ref: 1,,,,,Ref: 1,Ref: 2,,Ref: 1,,
Capin,Bruce,6/29/2018,D1AWE,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Capin,Bruce,6/29/2018,STMME,,,,,,,,,,,
Capin,Bruce,6/30/2018,U19ME,Ref: 1,,Ref: 1,,,,,,,,
Capin,Bruce,6/30/2018,V50WE,Ref: 1,,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Capin,Bruce,7/1/2018,U16WE,Ref: 1,,,Ref: 1,,,,,,,
Capin,Bruce,7/1/2018,D1AME,Ref: 1,,Ref: 1,,,,,,,,
Capin,Bruce,7/1/2018,VTMMS,,,,,,,Ref: 1,Ref: 1,,,
Capin,Bruce,7/4/2018,DV3MS,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Capin,Bruce,7/4/2018,DV2WS,Ref: 1,,,,Ref: 1,,,,Assist: 1,,
Capin,Bruce,7/5/2018,DV2MS,Ref: 1,,,Ref: 5,Ref: 1,Ref: 1,,,,,
Capin,Bruce,7/5/2018,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,,,,,,
Capin,Bruce,7/7/2018,Y12WS,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,,
Capin,Bruce,7/7/2018,Y10MS,Ref: 1,,,Ref: 1,Ref: 2,,,,,,
Chang,Jason,6/28/2018,DV1WF,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Chang,Jason,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Chang,Jason,7/3/2018,DV2WF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Chang,Jason,7/3/2018,VTMWF,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Chang,Jason,7/6/2018,DV3MF,Ref: 1,,,,,,,,Video: 1,,
Chang,Jason,7/6/2018,Y10MF,Ref: 1,,,,,,,Video: 1,,,
Chang,Jason,1/5/2018,DV1WF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1 Video: 1,Ref: 1,,,Ref: 1
Chang,Jason,1/6/2018,STMMF,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Chang,Jason,1/8/2018,U20MF,Ref: 1,,Ref: 2,Ref: 4,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1
Chang,Jason,1/6/2018,U20WF,,,,Ref: 4,Ref: 2,,Video: 1,Video: 1,,,
Chang,Jason,3/9/2018,DV3MF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Chang,Jason,3/9/2018,DV3WF,Ref: 1,,,Ref: 1,Ref: 2,Ref: 2,,Video: 1,,,
Chang,Jason,3/10/2018,Y12MF,Ref: 1,,,,Ref: 2,Ref: 1,,Video: 1,,,
Chang,Jason,3/10/2018,Y12WF,,,,Ref: 3,Ref: 1,Ref: 1,,Assist: 1,,,Video: 1
Chang,Jason,3/12/2018,Y14MF,Ref: 1,,Ref: 6,Ref: 4,Ref: 3,Ref: 1,Ref: 1,Video: 1,Video: 1,,Video: 1
Chang,Jason,3/11/2018,Y14WF,Ref: 2,,Ref: 4,Ref: 7,Ref: 2,Ref: 3,Ref: 1,Video: 1,Ref: 1,,Video: 1
Chang,Jason,6/29/2018,U19MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,Ref: 1,,,
Chang,Jason,6/30/2018,U19WF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,Ref: 1,,,
Chang,Jason,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,Video: 1,Ref: 1,,,
Chang,Jason,7/2/2018,V50WF,Ref: 1,,,,,,Ref: 1,Ref: 1  Video: 1,Video: 1,,
Chang,Jason,7/5/2018,Y14MF,Ref: 1,Ref: 4,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,Video: 1
Chang,Jason,7/7/2018,Y10WF,Ref: 1,,,,,,,Video: 1,,,Video: 1
Chawla,Ishika,7/3/2018,Y14WE,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,
Chawla,Ishika,7/6/2018,Y12WE,Ref: 1,,,Ref: 3,Ref: 2,,,Ref: 1,,,
Chawla,Ishika,2/16/2018,JTMME,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Chawla,Ishika,2/17/2018,U20ME,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,Assist: 1,,,,
Chawla,Ishika,2/18/2018,U20WE,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Chawla,Ishika,3/10/2018,DV3WE,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,,,,Ref: 1
Chawla,Ishika,3/9/2018,Y10ME,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Chawla,Ishika,3/12/2018,Y10WE,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1,,Assist: 1
Chawla,Ishika,3/11/2018,Y14ME,Ref: 2,,Ref: 4,Ref: 4,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Chawla,Ishika,4/22/2018,DV2ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Chawla,Ishika,4/21/2018,V80ME,,,,,,,,,Ref: 1 Assist: 1,,Video: 1
Chawla,Ishika,4/21/2018,VETME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,,,,,Assist: 1
Chawla,Ishika,6/30/2018,U19ME,Ref: 1,,Ref: 5,Ref: 2,,Ref: 1,Ref: 1,,,,
Chawla,Ishika,7/1/2018,U16WE,Ref: 1,,,,,,,,,,
Chawla,Ishika,7/1/2018,D1AME,Ref: 1,,,Ref: 2,Ref: 1,,,,Ref: 1,,
Chawla,Ishika,7/2/2018,U16ME,Ref: 1,,,,,,,,,,
Chawla,Ishika,7/2/2018,V50ME,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Chawla,Ishika,7/2/2018,V70ME,,,,,,,,Assist: 1,Assist: 1,,
Cheney,Christopher,7/3/2018,U16WS,Ref: 2,,,Ref: 4,Ref: 3,,Ref: 1,Assist: 1,,,
Cheney,Christopher,7/6/2018,DV3WS,Ref: 2,,,Ref: 1,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Cheney,Christopher,7/6/2018,Y10WS,Ref: 1,,,,Ref: 1,Ref: 1,Assist: 1,Assist: 1,Ref: 1,,
Cheney,Christopher,7/6/2018,Y12MS,Ref: 2,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Cheney,Christopher,7/1/2018,U16MS,Ref: 1,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Ref: 1,Assist: 1,,
Cheney,Christopher,7/1/2018,DV1WS,Ref: 1,,,,Ref: 3,,,,,,
Cheney,Christopher,7/2/2018,U16ME,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,Assist: 1,,,,
Cheney,Christopher,7/2/2018,D1AWS,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Cheney,Christopher,7/2/2018,Y14MS,,,Ref: 4,Ref: 4,Ref: 2,,,Ref: 1,Ref: 1,,
Cheney,Christopher,7/4/2018,DV3MS,Ref: 1,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,Ref: 1,Video: 1,,
Cheney,Christopher,7/4/2018,DV2WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 2,,,Ref: 1,,
Cheney,Christopher,7/4/2018,Y14WF,Ref: 1,,,,,,,,,,
Cheney,Christopher,7/5/2018,Y14WS,Ref: 2,,Ref: 2,Ref: 4,Ref: 3,,Ref: 1,,Ref: 1 Assist: 1,,
Cheney,Christopher,7/7/2018,Y12WS,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,
Cheney,Christopher,7/7/2018,Y10MS,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,Ref: 1,,
Chernomashentsev,Alisa,10/13/2017,DV1ME,Ref: 1,,Ref: 2,Ref: 2,,,,,,,
Chernomashentsev,Alisa,10/16/2017,DV1MF,Ref: 1,,Ref: 2,Ref: 1,Ref: 2,,,Video: 1,,,
Chernomashentsev,Alisa,10/13/2017,DV1WF,Ref: 1,,,,,,,,,,
Chernomashentsev,Alisa,10/15/2017,DV2MF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,
Chernomashentsev,Alisa,10/14/2017,U16MF,Ref: 1,,Ref: 2,,Ref: 2,,Video: 1,Ref: 1,Assist: 1,,
Chernomashentsev,Alisa,10/14/2017,U16WE,,,,Ref: 2,Ref: 1,,Ref: 1 Assist: 1,,Ref: 1,,
Chernomashentsev,Alisa,10/15/2017,U16WF,Ref: 1,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,Video: 1,,,,
Chernomashentsev,Alisa,11/10/2017,Y14MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,Assist: 1,Ref: 1,,
Chernomashentsev,Alisa,11/11/2017,U17MF,Ref: 1,,Ref: 3,Ref: 2,,Ref: 1,,,,,
Chernomashentsev,Alisa,11/11/2017,U20WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 2,,Assist: 1,Ref: 1,,,
Chernomashentsev,Alisa,11/12/2017,U17WF,Ref: 1,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,
Chernomashentsev,Alisa,11/13/2017,U20MF,Ref: 1,,Ref: 4,Ref: 4,Ref: 2,Ref: 1,Assist: 1,Ref: 1,Assist: 1,,
Chernomashentsev,Alisa,3/11/2018,14TMMF,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Chernomashentsev,Alisa,3/9/2018,DV3MF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,,Video: 1,,,
Chernomashentsev,Alisa,3/9/2018,DV3WF,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,Ref: 1
Chernomashentsev,Alisa,3/11/2018,Y10MF,,,,Ref: 2,Ref: 2,Ref: 1,,,Video: 1,,Video: 1
Chernomashentsev,Alisa,3/10/2018,Y12MF,Ref: 1,,Ref: 2,Ref: 3,,Ref: 1,,,,,
Chernomashentsev,Alisa,3/10/2018,Y12WF,Ref: 1,,,,,,,Video: 1,,,
Chernomashentsev,Alisa,4/20/2018,DV1MF,Ref: 1,,,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,
Chernomashentsev,Alisa,4/21/2018,DV1WF,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Chernomashentsev,Alisa,4/20/2018,DV3MF,Ref: 1,,,Ref: 2,Ref: 3,Ref: 1,,,,,
Chernomashentsev,Alisa,4/21/2018,DV3WF,,,,Ref: 1,Ref: 2,,,,,,
Chernomashentsev,Alisa,4/23/2018,V40MF,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1
Chernomashentsev,Alisa,4/22/2018,V40WF,Ref: 1,,,,,,Ref: 1,Ref: 1,Video: 1,,Ref: 1
Chernomashentsev,Alisa,12/8/2017,V60MF,Ref: 1,,,,,Ref: 1,Ref: 1,Video: 1,,,
Chernomashentsev,Alisa,12/10/2017,DV2MF,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Chernomashentsev,Alisa,12/10/2017,DV2WF,Ref: 1,,,,Ref: 2,Ref: 1,,Ref: 1,,,
Chernomashentsev,Alisa,12/11/2017,DV1MF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Chernomashentsev,Alisa,1/7/2018,DV1MF,,,Ref: 2,Ref: 1,Ref: 2,,,,,,
Chernomashentsev,Alisa,1/5/2018,DV1WF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1 Video: 1,Video: 1,Assist: 1,,
Chernomashentsev,Alisa,1/6/2018,STMMF,,,,,,,Ref: 1,Ref: 1,,,
Chernomashentsev,Alisa,1/8/2018,U20MF,Ref: 2,,Ref: 2,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Chernomashentsev,Alisa,1/6/2018,U20WF,Ref: 1,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,Assist: 1
Ching,Sapphira,7/2/2018,Y14MS,Ref: 1,,Ref: 4,Ref: 1,,Ref: 1,,,,,
Chung,Ashley,7/6/2018,DV3MF,Ref: 1,,,,,,,,,,
Chung,Ashley,7/6/2018,Y10MF,Ref: 1,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,Ref: 1,,,
Chung,David,6/28/2018,DV1ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Chung,David,6/28/2018,U19WE,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Chung,David,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Chung,David,7/3/2018,V50MF,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Chung,Thomas,6/28/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Chung,Thomas,7/6/2018,DV3MF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,,
Chung,Ashley,11/10/2017,U20ME,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Chung,Ashley,11/10/2017,U20WE,Ref: 1,,Ref: 1,Ref: 2,,,Assist: 1,,,,
Chung,Ashley,2/18/2018,U17MF,Ref: 1,,Ref: 3,Ref: 1,,,,,,,
Chung,Ashley,2/18/2018,U20WE,Ref: 1,,,,,,,,,,
Chung,Ashley,7/1/2018,D1AWF,Ref: 1,,,,,,,,,,
Chung,Ashley,7/4/2018,DV2MF,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Chung,Ashley,7/4/2018,Y14WF,Ref: 1,,Ref: 5,Ref: 1,,,,,,,
Chung,Ashley,7/7/2018,Y10ME,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Chung,Ashley,7/7/2018,Y10WE,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Chung,David,6/29/2018,U19MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Chung,David,6/29/2018,STMWF,,,,,,,,,,,
Chung,David,6/30/2018,U19WF,Ref: 1,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Assist: 2,,,,
Chung,David,6/30/2018,V40WE,Ref: 1,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,
Chung,David,6/30/2018,V50WE,,,,,,,,,Ref: 1,,
Chung,David,7/1/2018,D1AWF,Ref: 1,,,,Ref: 2,,,,,,
Chung,David,7/2/2018,U16ME,Ref: 1,,Ref: 1,Ref: 2,,,Assist: 1,,,,
Chung,David,7/2/2018,D1AMF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Chung,David,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Chung,David,7/4/2018,Y14WF,Ref: 1,,Ref: 3,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,
Chung,David,7/7/2018,Y12MF,Ref: 1,,Ref: 3,Ref: 2,,Ref: 1,,Assist: 1,Ref: 1,,
Chung,David,11/10/2017,U20ME,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,,,,,
Chung,David,11/10/2017,Y14MF,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 2,,,,,
Chung,David,11/11/2017,U17MF,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1 Assist: 1,Assist: 1,,,
Chung,David,11/11/2017,U20WF,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,,,
Chung,David,2/16/2018,JTMME,,,,,,Ref: 1,,,,,
Chung,David,2/18/2018,U17MF,Ref: 1,,Ref: 3,,Ref: 3,,,,,,
Chung,David,2/17/2018,U17WF,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,,,,,,
Chung,David,2/17/2018,U20ME,Ref: 1,,Ref: 2,,,,,,,,
Chung,David,2/18/2018,U20WE,Ref: 1,,Ref: 1,,,,,,,,
Chung,David,2/19/2018,U20WF,Ref: 2,,Ref: 3,Ref: 2,Ref: 2,Ref: 2,,,,,
Chung,Thomas,10/13/2017,DV1ME,Ref: 1,,Ref: 1,Ref: 2,,,,,,,
Chung,Thomas,10/16/2017,DV1MF,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Ref: 2,,,,,
Chung,Thomas,10/13/2017,DV1WF,Ref: 1,,,,,,,,,,
Chung,Thomas,10/15/2017,DV2MF,Ref: 1,,Ref: 1,Ref: 1,,,,,,,
Chung,Thomas,10/14/2017,DV2WF,Ref: 1,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Chung,Thomas,10/14/2017,U16MF,,,Ref: 2,Ref: 3,,Ref: 1,Assist: 1,,,,
Chung,Thomas,10/15/2017,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,Assist: 1,,
Chung,Thomas,11/10/2017,U20ME,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Chung,Thomas,11/10/2017,Y14MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Chung,Thomas,11/11/2017,U17MF,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1 Assist: 1,,,,
Chung,Thomas,11/12/2017,U17ME,Ref: 1,,Ref: 1,Ref: 2,Ref: 2,,Ref: 1,Assist: 1,,,
Chung,Thomas,2/16/2018,JTMME,,,,,,Ref: 1,,,,,
Chung,Thomas,2/17/2018,JTMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Chung,Thomas,2/18/2018,U17MF,Ref: 1,,Ref: 3,Ref: 2,Ref: 2,,,,,,
Chung,Thomas,2/16/2018,U20MF,Ref: 1,,Video: 1,Ref: 2,,Ref: 1,,,,,
Chung,Thomas,2/18/2018,U20WE,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,Assist: 1,Assist: 1,,,
Chung,Thomas,2/19/2018,U20WF,Ref: 2,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1 Assist: 1,,,,
Chung,Thomas,12/8/2017,V40MF,Ref: 1,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Chung,Thomas,12/8/2017,V70WF,,,,,,,,Ref: 1 Assist: 1,Video: 1,,Ref: 1
Chung,Thomas,12/9/2017,DV1WF,Ref: 1,,,,,,,,,,
Chung,Thomas,12/10/2017,DV2WF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Chung,Thomas,12/10/2017,V60ME,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Chung,Thomas,12/11/2017,DV1MF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Chung,Thomas,6/29/2018,U19MF,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,,
Chung,Thomas,6/29/2018,STMWF,,,,,,,,,,,
Chung,Thomas,6/30/2018,STMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Chung,Thomas,7/1/2018,D1AME,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,Assist: 1,,Ref: 1
Chung,Thomas,7/1/2018,D1AWF,,,,,Ref: 1,,,Ref: 1,,,
Chung,Thomas,7/2/2018,U16ME,,,,,Ref: 2,Ref: 1,,,,,
Chung,Thomas,7/2/2018,U16WF,,,,Ref: 1,Ref: 1,,,,,,
Chung,Thomas,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 4,Ref: 1,Ref: 1,,,,,
Chung,Thomas,7/4/2018,Y14WF,,,,,Ref: 1,Ref: 1,,Video: 1,,,
Chung,Thomas,7/5/2018,Y14MF,,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Chung,Thomas,7/7/2018,Y12MF,Ref: 1,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,,Assist: 1,,,
Clinton,Elliott,1/8/2018,D1AWE,Ref: 1,,,,Ref: 1,,Ref: 2,,,,
Clinton,Elliott,1/6/2018,DV1MS,Ref: 1,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,,
Clinton,Elliott,1/7/2018,DV1WE,,,,,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Video: 1,,,
Clinton,Elliott,1/7/2018,DV1WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Clinton,Elliott,1/8/2018,STMWS,,,,,,,,Ref: 1,,,
Clinton,Elliott,1/7/2018,U20MS,Ref: 1,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Clinton,Elliott,1/6/2018,U20WS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Clinton,Elliott,2/18/2018,JTMMS,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Clinton,Elliott,2/17/2018,JTMWS,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Clinton,Elliott,2/17/2018,U17MS,Ref: 2,,Ref: 4,Ref: 3,Ref: 3,,Video: 1 Assist: 1,,,,
Clinton,Elliott,2/18/2018,U17WS,Ref: 2,,Ref: 2,Ref: 3,Ref: 3,Ref: 1,Ref: 1,,,,
Clinton,Elliott,2/19/2018,U20MS,Ref: 2,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Clinton,Elliott,2/16/2018,U20WS,Ref: 2,,,Ref: 1,,,Video: 1 Assist: 1,,,,
