Last Name,First Name,Event,Date,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Nicholson,Michael,U20ME,1/12/2026, , , ,Ref: 3,Ref: 1,, , , , , , , 
Offerle,Judith,DV1WE,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Offerle,Judith,DV1ME,10/4/2025,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Offerle,Judith,U20WE,10/4/2025,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Offerle,Judith,U17ME,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, ,Video: 1,Ref: 1, , , 
Offerle,Judith,U17WE,10/6/2025,Ref: 1, , , , ,, ,Ref: 1, ,Video: 1, , , 
Offerle,Judith,U20ME,10/6/2025, , , , ,Ref: 1,,Ref: 1, , , , , , 
Offerle,Judith,U20ME,2/12/2026,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Offerle,Judith,V40WE,2/12/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 2,Ref: 1,Video: 1, , 
Offerle,Judith,U20WE,2/13/2026,Ref: 1, , , ,Ref: 2,,Ref: 2, , , , , , 
Offerle,Judith,VTMWE,2/14/2026, , , , , ,, , ,Ref: 2,Ref: 1, , , 
Offerle,Judith,VETME,2/15/2026,Ref: 1, , , ,Ref: 2,,Ref: 2, ,Ref: 1, , , , 
Offerle,Judith,U19ME,4/26/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Offerle,Judith,V70WE,4/26/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1, , , , 
Oliver,Bill,V70MF,2/12/2026,Ref: 1, , , , ,, ,Ref: 2, ,Ref: 1  Video: 1,Ref: 1, , 
Oliver,Bill,V60WF,2/13/2026,Ref: 1, , , , ,, ,Ref: 1, ,Ref: 1, , ,Video: 1
Oliver,Bill,V70WF,2/13/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1,Video: 1, , 
Oliver,Bill,VTMMF,2/14/2026, , , , , ,, , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, 
Oliver,Bill,VTMWF,2/14/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Oliver,Bill,VETME,2/15/2026,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 2, , , , , 
Osborn,Charlotte,DV1WS,2/12/2026,Ref: 2, , , ,Ref: 4,,Ref: 3,Ref: 1,Video: 1,Video: 1, , ,Ref: 1
Osborn,Charlotte,VETMS,2/12/2026, , , , , ,,Ref: 1,Ref: 1, ,Ref: 1,Video: 1, , 
Osborn,Charlotte,DV1MS,2/13/2026,Ref: 2, , ,Ref: 2,Ref: 3,,Ref: 3,Ref: 1,Video: 1,Ref: 1, , , 
Osborn,Charlotte,U20WS,2/13/2026,Ref: 2, , , , ,, , ,Video: 1,Video: 1, , , 
Osborn,Charlotte,U20WF,2/14/2026,Ref: 1, , , ,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Osborn,Charlotte,V60WS,2/14/2026, , , , , ,, , , ,Ref: 1  Video: 1, , ,Video: 1
Osborn,Charlotte,U20MS,2/15/2026,Ref: 2, , ,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Video: 1,Ref: 1, , 
Osborn,Charlotte,DV1WS,4/24/2026,Ref: 2, , , ,Ref: 4,,Ref: 1,Ref: 2, ,Ref: 1, , , 
Osborn,Charlotte,V50WS,4/24/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Video: 1, ,Ref: 1
Osborn,Charlotte,DV1MS,4/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, ,Video: 1, , 
Osborn,Charlotte,U19WS,4/25/2026,Ref: 2, , , , ,, , ,Ref: 1,Ref: 1, , , 
Osborn,Charlotte,V60MS,4/26/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 2,Video: 1, , ,Ref: 1
Osborn,Charlotte,VETWS,4/26/2026,Ref: 1, , , , ,, ,Ref: 2, ,Ref: 1, , , 
Osborn,Charlotte,U19MS,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 3,,Ref: 3,Ref: 1, ,Ref: 1, , , 
Palma,Dominic,U20MF,1/9/2026,Ref: 1, , ,Ref: 3,Ref: 1,, ,Ref: 1, , , , , 
Palma,Dominic,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Palma,Dominic,U17MF,1/11/2026,Ref: 1, , ,Ref: 1, ,, , , , , , , 
Palma,Dominic,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Palma,Dominic,DV2MF,3/7/2026,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Palma,Dominic,Y12WF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 3,, , ,Ref: 2, , , , 
Palma,Dominic,Y12MF,3/8/2026,Ref: 1, , ,Ref: 2,Ref: 2,, , ,Ref: 1, , , , 
Panyi,Maria,DV1MF,10/3/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Panyi,Maria,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Panyi,Maria,U17WF,10/4/2025,Ref: 1, , ,Ref: 1,Ref: 1,, , , , , , , 
Panyi,Maria,U20WE,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Panyi,Maria,DV1WF,10/5/2025,Ref: 1, , , , ,, , , , , , , 
Panyi,Maria,U20MF,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Panyi,Maria,U17WE,10/6/2025,Ref: 1, , , ,Ref: 5,,Ref: 2,Ref: 1,Video: 1,Ref: 1, , , 
Panyi,Maria,U20MF,1/23/2026,Ref: 1, , , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Panyi,Maria,U17WF,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Panyi,Maria,U20MS,1/24/2026,Ref: 1, , , ,Ref: 3,,Ref: 1, , , , , , 
Panyi,Maria,U17MS,1/25/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1, , , , , 
Panyi,Maria,U17WS,1/25/2026, , , , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Panyi,Maria,DV1WF,2/12/2026, , , , ,Ref: 1,,Ref: 1, , , , , , 
Panyi,Maria,V60MF,2/12/2026,Ref: 1, , , , ,,Ref: 1,Ref: 3,Ref: 2,Ref: 1  Video: 1,Video: 1, ,Video: 1
Panyi,Maria,V70ME,2/13/2026,Ref: 1, , , , ,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Panyi,Maria,V80ME,2/13/2026, , , , , ,, , , ,Video: 1,Ref: 1, , 
Panyi,Maria,V80WF,2/13/2026,Ref: 1, , , , ,, , , , ,Ref: 1, , 
Panyi,Maria,DV1MF,2/14/2026,Ref: 1, , , , ,, , , , , , , 
Panyi,Maria,U20WF,2/14/2026,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Panyi,Maria,VTMMF,2/14/2026, , , , , ,, , , ,Ref: 1, , ,Ref: 1
Panyi,Maria,U20MF,2/15/2026,Ref: 2, , ,Ref: 1  Video: 1,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Panyi,Maria,Y14MF,3/6/2026,Ref: 1, , , , ,, , , , , , , 
Panyi,Maria,DV2MF,3/7/2026,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 2,Ref: 1, , , , ,Ref: 1
Panyi,Maria,DV2WF,3/8/2026,Ref: 1, , , ,Ref: 3,,Ref: 2, , , , , , 
Panyi,Maria,Y12MF,3/8/2026,Ref: 1, , ,Ref: 3,Ref: 3,,Ref: 1, , , , , , 
Panyi,Maria,Y10MF,3/9/2026,Ref: 2, , , , ,, , , ,Video: 1,Video: 1, ,Ref: 1
Parrilla,Luisa,CTMWF,11/14/2025, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Parrilla,Luisa,Y14MF,11/14/2025, , , ,Ref: 1,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Parrilla,Luisa,U17MF,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, ,Video: 1,Ref: 1, , , 
Parrilla,Luisa,U17WF,11/15/2025, , , ,Ref: 2,Ref: 3,,Ref: 1, ,Video: 1,Video: 1,Video: 1, , 
Parrilla,Luisa,DV1MF,11/16/2025,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Parrilla,Luisa,DV1WE,11/17/2025,Ref: 2, , , ,Ref: 5,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Parrilla,Ulpiano,DV1MF,10/3/2025,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Parrilla,Ulpiano,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,, , , , , , , 
Parrilla,Ulpiano,DV1ME,10/4/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Parrilla,Ulpiano,U17MS,10/4/2025,Ref: 2, , ,Ref: 3,Ref: 4,,Ref: 1, , ,Ref: 1, , , 
Parrilla,Ulpiano,DV1MS,10/5/2025,Ref: 2, , , , ,, , ,Video: 1, , , , 
Parrilla,Ulpiano,U17ME,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Parrilla,Ulpiano,U17WE,10/6/2025,Ref: 1, , ,Ref: 1,Ref: 4,,Ref: 1, ,Ref: 1, , , , 
Parrilla,Ulpiano,U20ME,10/6/2025, , , , ,Ref: 1,,Ref: 1, , , , , , 
Parrilla,Ulpiano,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Parrilla,Ulpiano,Y14WE,11/14/2025,Ref: 1, , , ,Ref: 3,,Ref: 1, , ,Video: 1,Ref: 1, , 
Parrilla,Ulpiano,CTMMS,11/15/2025, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Parrilla,Ulpiano,U17WS,11/15/2025,Ref: 2, , ,Ref: 3,Ref: 2,,Ref: 2, , , , , , 
Parrilla,Ulpiano,DV1WS,11/16/2025,Ref: 2, , , , ,, , , , , , , 
Parrilla,Ulpiano,U17MS,11/16/2025,Ref: 2, , ,Ref: 6,Ref: 2,, ,Ref: 1, , , , , 
Parrilla,Ulpiano,Y14MS,11/17/2025,Ref: 2, , ,Ref: 4,Ref: 4,,Ref: 2, , , , , , 
Parrilla,Ulpiano,U20MF,1/9/2026,Ref: 1, , , , ,, , , , , , , 
Parrilla,Ulpiano,U20WS,1/9/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 2, , , , , , 
Parrilla,Ulpiano,JTMWS,1/10/2026, , , , , ,, ,Ref: 1,Ref: 1, , , , 
Parrilla,Ulpiano,U17MS,1/10/2026,Ref: 2, , ,Ref: 4,Ref: 2,,Ref: 1, , , , , , 
Parrilla,Ulpiano,U17MF,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Parrilla,Ulpiano,U17WS,1/11/2026,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 2, ,Ref: 1, , , , 
Parrilla,Ulpiano,U20ME,1/12/2026, , , ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Parrilla,Ulpiano,U20MS,1/12/2026,Ref: 1, , ,Ref: 5,Ref: 3,, , , , , , , 
Parrilla,Ulpiano,U20WS,1/23/2026,Ref: 2, , , , ,, , , , , , , 
Parrilla,Ulpiano,U20MS,1/24/2026,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Parrilla,Ulpiano,U20WE,1/24/2026, , , , ,Ref: 1,,Ref: 1, , , , , , 
Parrilla,Ulpiano,U17MS,1/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Parrilla,Ulpiano,U17WS,1/25/2026,Ref: 1, , , ,Ref: 1,,Ref: 2, , , , , , 
Parrilla,Ulpiano,Y10MS,3/6/2026,Ref: 1, , , ,Ref: 1,,Ref: 3,Ref: 1, , , , , 
Parrilla,Ulpiano,Y14WS,3/6/2026,Ref: 2, , ,Ref: 3,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Parrilla,Ulpiano,Y12MS,3/7/2026,Ref: 2, , , , ,, , , , , , , 
Parrilla,Ulpiano,Y12MF,3/8/2026,Ref: 1, , ,Ref: 3,Ref: 2,, , , , , , , 
Parrilla,Ulpiano,Y12WS,3/8/2026, , , , , ,, ,Ref: 3, , , , , 
Parrilla,Ulpiano,Y14MS,3/8/2026,Ref: 2, , , , ,, , , , , , , 
Parrilla,Ulpiano,Y10WS,3/9/2026,Ref: 1, , , , ,, ,Ref: 1, , , , , 
Parrilla,Ulpiano,Y14ME,3/9/2026, , , ,Ref: 2,Ref: 2,, ,Ref: 1, , , , , 
Patino,Luis,DV1WE,10/3/2025,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1,Video: 1,Ref: 1, , , 
Patino,Luis,DV1WS,10/4/2025,Ref: 2, , ,Ref: 1,Ref: 3,, , , , , , , 
Patino,Luis,U17MS,10/4/2025,Ref: 2, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Patino,Luis,DV1MS,10/5/2025,Ref: 2, , ,Ref: 2,Ref: 1,, , , , , , , 
Patino,Luis,U17WS,10/5/2025,Ref: 2, , , ,Ref: 2,,Ref: 2, ,Video: 1, , , , 
Patino,Luis,U20ME,10/6/2025,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 2, , , , , , 
Pierce,Marcia,Y14MF,3/6/2026,Ref: 1, , , , ,, , , , , , , 
Pierce,Marcia,Y14WE,3/6/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Pierce,Marcia,DV2WE,3/7/2026,Ref: 1, , , ,Ref: 2,, ,Ref: 2, , , , , 
Pierce,Marcia,Y12ME,3/7/2026,Ref: 1, , ,Ref: 3,Ref: 2,, , , , , , , 
Pierce,Marcia,DV2ME,3/8/2026,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Pierce,Marcia,Y12WE,3/8/2026,Ref: 1, , ,Ref: 2,Ref: 2,, , , , , , , 
Pierce,Marcia,Y14ME,3/9/2026,Ref: 2, , ,Ref: 4,Ref: 1,, ,Ref: 1, , , , , 
Porter,George,DV1WE,10/3/2025,Ref: 1, , , , ,, , ,Ref: 1,Video: 1,Ref: 1, , 
Porter,George,DV1ME,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, ,Video: 1, , , , 
Porter,George,U20WE,10/4/2025,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Porter,George,U17ME,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 1,, ,Ref: 1, ,Video: 1, , , 
Porter,George,U20ME,10/6/2025,Ref: 2, , ,Ref: 5,Ref: 2,,Ref: 1,Ref: 1,Video: 1, ,Video: 1, ,Ref: 1
Porter,George,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, ,Video: 1, ,Ref: 1, , 
Porter,George,CTMWE,11/15/2025, , , , , ,, ,Ref: 1, , , , , 
Porter,George,Y14ME,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Porter,George,CTMME,11/16/2025, , , , , ,,Ref: 2,Ref: 2,Ref: 1, ,Ref: 1, , 
Porter,George,U17WE,11/16/2025, , , ,Ref: 1, ,, , , , , , , 
Porter,George,U17ME,11/17/2025,Ref: 2, , , , ,, , ,Video: 2,Ref: 1,Video: 1, , 
Powers,Meredith,DV1MF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Powers,Meredith,U20WF,10/3/2025,Ref: 1, , ,Ref: 2,Ref: 1,, ,Ref: 1,Ref: 1, , , , 
Powers,Meredith,U17WF,10/4/2025,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Powers,Meredith,DV1WF,10/5/2025,Ref: 1, , ,Ref: 2, ,,Ref: 1, , , , , , 
Powers,Meredith,U20MF,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Powers,Meredith,U17MF,10/6/2025,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Powers,Meredith,U17ME,1/23/2026,Ref: 1, , , ,Ref: 1,,Ref: 2, , , , , , 
Powers,Meredith,U20MF,1/23/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Powers,Meredith,U17MF,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Powers,Meredith,U20ME,1/25/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Powers,Meredith,U20ME,2/12/2026,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1, , , , , , 
Powers,Meredith,V50WE,2/12/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1,Ref: 1, , , 
Powers,Meredith,V40WF,2/13/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1,Video: 1, , 
Powers,Meredith,V50ME,2/13/2026,Ref: 2, , , ,Ref: 1,,Ref: 3,Ref: 1,Ref: 1, ,Ref: 1, , 
Powers,Meredith,DV1ME,2/14/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Powers,Meredith,DV1WE,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Powers,Meredith,Y10WF,3/6/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Powers,Meredith,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1, , , , , , 
Powers,Meredith,DV2MF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Powers,Meredith,Y12WF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 2, , , , , , 
Powers,Meredith,Y12MF,3/8/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1, , , 
Powers,Meredith,Y10MF,3/9/2026,Ref: 2, , , ,Ref: 4,,Ref: 2,Ref: 3, , ,Ref: 1, , 
Pressendo,Steven,V70ME,4/24/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1,Ref: 1, , , 
Pressendo,Steven,DV1WE,4/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Pressendo,Steven,U19ME,4/26/2026,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Pressendo,Steven,U19WE,4/27/2026, , , , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Pressendo,Steven,VETMS,4/27/2026,Ref: 1, , , , ,,Ref: 2,Ref: 2,Ref: 1, , , , 
Procopio,Gregory,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 3,, , ,Video: 1,Video: 1, , , 
Procopio,Gregory,U17MF,11/15/2025,Ref: 1, , ,Ref: 2, ,, ,Ref: 1, , , , , 
Procopio,Gregory,U17WF,11/15/2025,Ref: 1, , ,Ref: 2, ,, ,Ref: 1, , , , , 
Procopio,Gregory,DV1MF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Procopio,Gregory,U17WE,11/16/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Procopio,Gregory,Y14WF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Procopio,Gregory,U17ME,11/17/2025,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Procopio,Gregory,V60ME,4/24/2026,Ref: 1, , , , ,,Ref: 2,Ref: 2,Ref: 3,Video: 1, , ,Ref: 1
Procopio,Gregory,DV1WE,4/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Procopio,Gregory,VETME,4/25/2026,Ref: 1, , , ,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Procopio,Gregory,U19ME,4/26/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Procopio,Gregory,VETMF,4/26/2026,Ref: 1, , , , ,,Ref: 3,Ref: 1, , , , , 
Procopio,Gregory,U19WE,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 2, , , , , , 
Qarmoot,Omar,DV1ME,11/14/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 2, , , , , , 
Qarmoot,Omar,Y14WE,11/14/2025,Ref: 1, , , ,Ref: 3,,Ref: 1, ,Ref: 1, ,Video: 1, , 
Qarmoot,Omar,U17MF,11/15/2025,Ref: 1, , ,Ref: 2, ,, , ,Ref: 1, , , , 
Qarmoot,Omar,DV1MF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Qarmoot,Omar,Y14WF,11/16/2025,Ref: 1, , ,Ref: 1,Ref: 5,,Ref: 1,Ref: 2, ,Ref: 1, , ,Ref: 1
Qarmoot,Omar,U17ME,11/17/2025,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1, , ,Video: 1,Ref: 1, , 
Qian,Zhiyan,U20MF,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 2, ,Ref: 1, , , , 
Qian,Zhiyan,U20WF,1/10/2026,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Qian,Zhiyan,JTMWF,1/11/2026, , , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, , 
Qian,Zhiyan,U17MF,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 2, , , , , , 
Qian,Zhiyan,U17WF,1/12/2026,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, ,Ref: 1,Video: 1, , , 
Quan,Nicholas,JTMWS,1/10/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 2,Ref: 1, , 
Quan,Nicholas,JTMMS,1/11/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, 
Quan,Nicholas,Y14WS,3/6/2026, , , , , ,, , , , ,Video: 1, , 
Quan,Nicholas,Y12MS,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , ,Video: 1
Quan,Nicholas,Y14MS,3/8/2026,Ref: 2, , ,Ref: 1, ,, ,Ref: 1, ,Video: 1, , ,Video: 1
Quan,Nicholas,DV1WS,4/24/2026,Ref: 2, , , ,Ref: 4,,Ref: 2,Ref: 1,Video: 1,Video: 1,Video: 1, ,Video: 1
Quan,Nicholas,V50WS,4/24/2026,Ref: 1, , , , ,, , ,Ref: 2,Video: 1,Ref: 1, ,Video: 1
Quan,Nicholas,DV1MS,4/25/2026,Ref: 1, , , ,Ref: 3,,Ref: 2,Ref: 1, ,Video: 1, , , 
Quan,Nicholas,U19WS,4/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 2,Ref: 1,Video: 1,Ref: 1,Ref: 1, , 
Quan,Nicholas,V40MS,4/26/2026,Ref: 1, , , , ,, , , ,Video: 1,Ref: 1, , 
Quevedo,RODRIGUEZ,Y14MF,11/14/2025,Ref: 1, , , ,Ref: 4,,Ref: 1,Ref: 1, , , , , 
Quevedo,RODRIGUEZ,U17MF,11/15/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Quevedo,RODRIGUEZ,U17WF,11/15/2025,Ref: 1, , , , ,, , , , , , , 
Quevedo,RODRIGUEZ,DV1MF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Quevedo,RODRIGUEZ,Y14WF,11/16/2025,Ref: 1, , ,Ref: 1,Ref: 5,,Ref: 1,Ref: 1, ,Video: 1,Video: 1, ,Video: 1
Quevedo,RODRIGUEZ,CTMMF,11/17/2025, , , , , ,, , , , ,Ref: 1, , 
Quevedo,RODRIGUEZ,DV1WE,11/17/2025, , , ,Ref: 1,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Quevedo,RODRIGUEZ,DV1WF,11/17/2025, , , , ,Ref: 2,,Ref: 1, , , , , , 
Quilop,Aunesto,DV1WE,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1, , , , , 
Quilop,Aunesto,DV1ME,10/4/2025,Ref: 1, , ,Ref: 3, ,,Ref: 1, , , , , , 
Quilop,Aunesto,U20WE,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Video: 1, , , 
Quilop,Aunesto,U17ME,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , ,Ref: 1, , , 
Quilop,Aunesto,U20MF,10/5/2025, , , ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Quilop,Aunesto,U20ME,10/6/2025,Ref: 2, , ,Ref: 4,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,U20MF,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Quilop,Aunesto,U17ME,1/10/2026,Ref: 2, , ,Ref: 5,Ref: 3,,Ref: 2, , , , , , 
Quilop,Aunesto,U20WE,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, ,Video: 1, , , , 
Quilop,Aunesto,U20ME,1/12/2026,Ref: 2, , ,Ref: 4,Ref: 2,, ,Ref: 1, , , , , 
Quilop,Aunesto,U20ME,2/12/2026,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Quilop,Aunesto,V70WE,2/12/2026, , , , , ,, , ,Ref: 1, ,Ref: 1, , 
Quilop,Aunesto,U20WE,2/13/2026,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,V50ME,2/13/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Quilop,Aunesto,VTMME,2/14/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Quilop,Aunesto,VTMWE,2/14/2026, , , , , ,, , ,Ref: 2, , , , 
Quilop,Aunesto,VTMWF,2/14/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Quilop,Aunesto,DV1WE,2/15/2026,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Quilop,Aunesto,Y10WF,3/6/2026,Ref: 1, , , , ,, , , , , , , 
Quilop,Aunesto,Y14MF,3/6/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Quilop,Aunesto,Y12ME,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, ,Video: 1, , , 
Quilop,Aunesto,DV2ME,3/8/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
