Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Pipkin,Joseph,2/13/2016,U19MF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Pipkin,Joseph,2/14/2016,U16WS,,,,Ref: 6,Ref: 1,Ref: 2,Video: 1,Video: 1,,,
Pipkin,Joseph,2/15/2016,U19MS,,,Ref: 4,Ref: 5,Ref: 4,Ref: 1,Ref: 1,Video: 1,,,
Pipkin,Joseph,4/8/2016,V50WS,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,Video: 1,,Video: 1
Pipkin,Joseph,4/8/2016,VETMS,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,
Pipkin,Joseph,4/9/2016,V40MS,,,,,,,Ref: 2,Video: 2,Ref: 1,,Video: 1
Pipkin,Joseph,4/9/2016,V60MS,,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,Assist: 1,,Video: 1
Pipkin,Joseph,4/10/2016,DV1MS,,,,,,Ref: 1,Video: 1,Ref: 1,Ref: 1,,
Pipkin,Joseph,4/10/2016,VTMMS,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Pipkin,Joseph,4/11/2016,DV1WS,,,,,,Ref: 2,Ref: 1  Video: 1,Ref: 1,,,
Pipkin,Joseph,4/11/2016,STMMS,,,,,,,,,,,Ref: 1
Pipkin,Joseph,1/8/2016,U20WE,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Pipkin,Joseph,1/9/2016,U20WS,,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,Assist: 1,,,
Pipkin,Joseph,1/10/2016,DV1WE,,,,Ref: 4,Ref: 1,,,,,,
Pipkin,Joseph,1/10/2016,U20MF,,,,Ref: 3,,Ref: 1,,,,,
Pipkin,Joseph,1/11/2016,DV1WS,,,,Ref: 1,Ref: 3,Ref: 1,Video: 1,,,,
Pipkin,Joseph,1/11/2016,U20WF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Porter,George,10/9/2015,STMWE,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Porter,George,10/9/2015,U17ME,,,,Ref: 2,Ref: 1,,,,,,
Porter,George,10/10/2015,DV1WE,,,,Ref: 2,,,,,,,
Porter,George,10/10/2015,STMME,,,,,,Ref: 1,Ref: 1,,Ref: 1,,
Porter,George,10/11/2015,DV1ME,,,Ref: 3,Ref: 1,Ref: 1,,,,,,
Porter,George,10/12/2015,DV2ME,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,Ref: 1
Porter,George,10/12/2015,U17WE,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Porter,George,11/15/2015,U17ME,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,,
Porter,George,11/13/2015,U17MF,,,Ref: 1,Ref: 1,Ref: 2,,Assist: 1,,,,
Porter,George,11/14/2015,U17WE,,,,Ref: 3,,Ref: 1,Ref: 1,,,,
Porter,George,11/13/2015,U20ME,,,,,,Ref: 1,Video: 1,Ref: 1,Assist: 1,,
Porter,George,11/16/2015,U20WE,,,,Ref: 1,Ref: 1,,,,,,
Porter,George,11/14/2015,U20WF,,,,,,,Assist: 1,Assist: 1,,,
Porter,George,11/16/2015,Y14ME,,,,,,,Ref: 1,,Assist: 1,,Ref: 1
Porter,George,11/14/2015,Y14MF,,,,Ref: 2,Ref: 1,,,,,,
Porter,George,11/15/2015,Y14WE,,,,,,,Ref: 1,,Assist: 1,,Video: 1
Porter,George,2/12/2016,U16ME,,,Ref: 2,,Ref: 2,,Ref: 1  Assist: 1,Video: 1,,,
Porter,George,2/13/2016,U19WE,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Video: 1,Video: 1,Ref: 1,,
Porter,George,2/14/2016,JTMWE,,,,,,Ref: 1,,,,,
Porter,George,2/14/2016,U19ME,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Porter,George,2/15/2016,U16WE,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Video: 1,Ref: 1,Video: 1,,Assist: 1
Porter,George,4/8/2016,DV1ME,,,,,Ref: 2,Ref: 1,Video: 1  Assist: 1,,Assist: 1,,
Porter,George,4/8/2016,VTMWE,,,,,,,,,,,Ref: 1
Porter,George,4/9/2016,DV3ME,,,,Ref: 1,Ref: 1,,Ref: 1,,,,
Porter,George,4/9/2016,VTMME,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Porter,George,4/10/2016,DV1WE,,,,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Porter,George,4/10/2016,VETME,,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,,
Porter,George,4/11/2016,V50ME,,,,,,,Ref: 1,Ref: 1,,,Assist: 1
Porter,George,4/11/2016,VETWE,,,,,Ref: 1,Ref: 1,,Assist: 1,,,
Porter,George,6/30/2016,DV1ME,,,,Ref: 1,Ref: 2,,,,,,
Porter,George,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Porter,George,7/3/2016,DV2ME,,,,,,Ref: 1,,Video: 1,,,
Porter,George,7/1/2016,STMME,,,,,,Ref: 2,Ref: 1,,,,
Porter,George,7/2/2016,U19ME,,,,Ref: 1,Ref: 1,,Ref: 1  Video: 1,Ref: 1,,,
Porter,George,6/29/2016,U19WE,,,,,,Ref: 1,Ref: 1,,,,
Porter,George,7/3/2016,V50WE,,,,,Ref: 1,Ref: 1,,Video: 1,Video: 1,,
Prilutsky,Michael,10/9/2015,DV1MS,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,,,
Prilutsky,Michael,10/9/2015,U17WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Prilutsky,Michael,10/10/2015,DV2MS,,,Ref: 4,Ref: 3,Ref: 2,Ref: 1,,Assist: 1,,,
Prilutsky,Michael,10/10/2015,U17WS,,,,Ref: 1,Ref: 1,,Ref: 1,,,,
Prilutsky,Michael,10/11/2015,STMMF,,,,,,,Ref: 1,,,,
Prilutsky,Michael,10/11/2015,U17MS,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Prilutsky,Michael,12/6/2015,DV2MF,,,,Ref: 3,Ref: 1,,,,,,
Prilutsky,Michael,12/6/2015,V60WS,,,,,,Ref: 1,Ref: 2,Ref: 1  Assist: 1,Video: 1,,Ref: 1
Prilutsky,Michael,2/13/2016,U19MF,,,Ref: 2,Ref: 1,,Ref: 1,,,,,
Prilutsky,Michael,2/13/2016,U19WE,,,Ref: 1,Ref: 3,Ref: 3,,,,,,
Prilutsky,Michael,6/30/2016,D1AMF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Prilutsky,Michael,7/3/2016,STMWE,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Prilutsky,Michael,7/1/2016,U19WS,,,,Ref: 1,,,,,,,
Prilutsky,Michael,7/1/2016,V50WF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Prilutsky,Michael,7/3/2016,V70MF,,,,,,,,Ref: 1,Video: 1,,Assist: 1
Prilutsky,Michael,1/10/2016,DV1MS,,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Prilutsky,Michael,1/10/2016,U20MF,,,Ref: 1,Ref: 2,,,,,,,
Puccio,Gregory,6/30/2016,D1AWS,,,,,Ref: 1,Ref: 1,,Assist: 1,,,
Puzach,Adam,2/12/2016,U16ME,,,Ref: 2,Ref: 1,Ref: 1,,Video: 1  Assist: 1,Ref: 1,,,
Puzach,Adam,2/13/2016,U19MF,,,Ref: 1,Ref: 1,,,,,,,
Puzach,Adam,2/13/2016,U19WE,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,,
Puzach,Adam,2/14/2016,U19ME,,,Ref: 4,Ref: 2,,,Video: 1  Assist: 1,Ref: 1,Assist: 1,,
Puzach,Adam,2/14/2016,U19WF,,,Ref: 1,,Ref: 1,,Ref: 1,,,,
Puzach,Adam,2/15/2016,U16MF,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,Assist: 1,,
Puzach,Adam,3/13/2016,DV2MF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Puzach,Adam,3/12/2016,Y12MF,,,,Ref: 3,Ref: 1,,,,,,
Puzach,Adam,3/13/2016,Y12WF,,,,Ref: 1,Ref: 2,,,,,,
Puzach,Adam,3/14/2016,Y14MF,,,Ref: 2,Ref: 3,Ref: 1,Ref: 1,,,Ref: 1,,
Puzach,Adam,3/12/2016,Y14WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Ranes,Evan,3/11/2016,14TMWE,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Ranes,Evan,3/14/2016,DV2ME,,,,,,,,,,,
Ranes,Evan,3/13/2016,DV2WE,,,,,Ref: 2,Ref: 1,,,,,
Ranes,Evan,3/11/2016,Y10WE,,,,,,Ref: 1,Ref: 2,Ref: 1,,,
Ranes,Evan,3/12/2016,Y12WE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Ranes,Evan,3/13/2016,Y14ME,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Ranes,Evan,3/14/2016,Y14WE,,,,Ref: 1,Ref: 1,,,,,,
Rodachy,Jeffrey,2/12/2016,U16ME,,,Ref: 1,Ref: 2,,,,,,,
Rodachy,Jeffrey,2/12/2016,U16WF,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Rodachy,Jeffrey,2/13/2016,U19MF,,,Ref: 2,Ref: 1,,,,,,,
Rodachy,Jeffrey,2/13/2016,U19WE,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Rodachy,Jeffrey,2/14/2016,JTMWE,,,,,,Ref: 1,,,,,
Rodachy,Jeffrey,2/14/2016,U19ME,,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Ross,Michael,4/8/2016,DV1WF,,,,,Ref: 1,Ref: 1,Video: 1  Assist: 1,Video: 1,,,
Ross,Michael,4/8/2016,DV3MF,,,,,Ref: 1,Ref: 1,,,,,
Ross,Michael,4/9/2016,V40WE,,,,,,,,Video: 1,Video: 1,,
Ross,Michael,4/9/2016,VETWF,,,,,,Ref: 1,Ref: 1,Video: 1,,,
Ross,Michael,4/10/2016,DV3WF,,,,,Ref: 2,Ref: 1,,Ref: 1,,,
Ross,Michael,4/10/2016,V50MF,,,,,,Ref: 1,,,Assist: 1,,
Ryatetsky,Shawn,7/1/2016,DV1MS,,,,Ref: 1,Ref: 2,,Video: 1,Assist: 1,,,
Sach,David,12/7/2015,DV1MS,,,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,,,
Sach,David,12/4/2015,DV1WE,,,,Ref: 1,,,,,,,
Sach,David,12/5/2015,DV1WS,,,,Ref: 1,Ref: 3,Ref: 1,Video: 2,Video: 1,Ref: 1,,
Sach,David,12/5/2015,DV2MS,,,,Ref: 2,Ref: 3,Ref: 1,,Video: 1,,,
Sach,David,12/7/2015,DV2WS,,,,,,,,Ref: 1,,,
Sach,David,12/6/2015,V40WS,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,,,
Sach,David,12/4/2015,V50MS,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Video: 1
Sach,David,12/6/2015,VETMS,,,,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,,,
Sach,David,1/8/2016,STMWS,,,,,,,,,,,Ref: 1
Sach,David,1/8/2016,U20MS,,,,Ref: 4,Ref: 1,Ref: 2,Video: 1,Ref: 1,,,
Sach,David,1/9/2016,U20WS,,,,Ref: 1,Ref: 3,,,Ref: 1,,,
Sach,David,1/10/2016,DV1MS,,,,Ref: 4,Ref: 3,Ref: 2,Video: 1,,,,
Sach,David,1/11/2016,DV1WS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Sach,David,2/12/2016,JTMMS,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Sach,David,2/12/2016,U19WS,,,,Ref: 3,,,Ref: 1,,Ref: 1,,
Sach,David,2/13/2016,U16MS,,,,,,,Video: 1,Video: 1,Ref: 1,,Video: 1
Sach,David,2/14/2016,U16WS,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1,,
Sach,David,2/15/2016,U19MS,,,Ref: 4,Ref: 6,Ref: 6,Ref: 2,Video: 1,Ref: 1,,,
Sach,David,7/5/2016,DV2MS,,,,,,,,,,,
Sach,David,7/5/2016,DV2WS,,,,,,,,Video: 1,,,
Sach,David,7/6/2016,Y10WS,,,,,,,,,,,
Sach,David,7/7/2016,Y12MS,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Sakhanenko,Nikita,1/9/2016,DV1ME,,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Sakhanenko,Nikita,1/11/2016,DV1WS,,,,Ref: 2,Ref: 2,,,,,,
Sakhanenko,Nikita,1/11/2016,U20WF,,,,Ref: 1,,,,,,,
Salvat,Yamina,12/4/2015,DV1MF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Salvat,Yamina,12/6/2015,DV1WF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Salvat,Yamina,12/6/2015,DV2MF,,,,Ref: 4,Ref: 1,,Ref: 1,,Video: 1,,
Salvat,Yamina,12/4/2015,DV2WF,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Salvat,Yamina,12/5/2015,V40WF,,,,,,,Ref: 1,,,,
Salvat,Yamina,12/5/2015,V50WF,,,,,,Ref: 1,,,,,Ref: 1
Salvat,Yamina,12/7/2015,V60MF,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,
Salvat,Yamina,12/5/2015,V60WF,,,,,,Ref: 1,Ref: 1,Video: 1  Assist: 1,Ref: 1,,Ref: 1
Salvat,Yamina,12/7/2015,VETWF,,,,,,Ref: 2,Ref: 1,Video: 1  Assist: 1,Assist: 1,,Video: 1
Salvat,Yamina,1/8/2016,DV1MF,,,Ref: 1,Ref: 2,,,,,,,
Salvat,Yamina,1/9/2016,DV1WF,,,,Ref: 2,,,,,,,
Salvat,Yamina,1/10/2016,U20MF,,,,,,,,,,,
Salvat,Yamina,1/11/2016,STMMF,,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1
Salvat,Yamina,1/11/2016,U20WF,,,,Ref: 1,Ref: 1,,,,,,
Salvat,Yamina,3/13/2016,DV2MF,,,,Ref: 2,,Ref: 1,,,,,
Salvat,Yamina,3/14/2016,Y10WF,,,,,,Ref: 1,Ref: 1,,,,
Salvat,Yamina,3/12/2016,Y12MF,,,,Ref: 3,Ref: 2,,,,,,
Salvat,Yamina,3/13/2016,Y12WF,,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,
Salvat,Yamina,3/14/2016,Y14MF,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,
Salvat,Yamina,3/12/2016,Y14WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Samora,Jose,6/30/2016,D1AMF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Samora,Jose,7/5/2016,DV2MF,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,
Samora,Jose,7/3/2016,DV2WF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Samora,Jose,7/5/2016,DV3WF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Samora,Jose,7/2/2016,STMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Samora,Jose,7/3/2016,U16MF,,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,Assist: 1,,,,
Samora,Jose,7/1/2016,U19MF,,,Ref: 1,Ref: 2,,Ref: 1,,,,,
Samora,Jose,7/2/2016,U19WF,,,,Ref: 3,Ref: 1,Ref: 1  Assist: 1,Video: 1  Assist: 1,Video: 1,,,
Samora,Jose,7/1/2016,V50ME,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Samora,Jose,7/6/2016,Y10MF,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Samora,Jose,7/7/2016,Y12WF,,,,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Samora,Jose,7/7/2016,Y14MF,,,Ref: 5,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,Assist: 1
Samora,Jose,7/6/2016,Y14WF,,,Ref: 4,Ref: 2,Ref: 2,,,Ref: 2,,,
Scaggs,Damon,10/9/2015,DV1MS,,,,Ref: 1,,,Video: 1,,,,
Scaggs,Damon,10/9/2015,U17ME,,,,Ref: 2,Ref: 2,,,,,,
Scaggs,Damon,10/10/2015,DV1MF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Scaggs,Damon,10/10/2015,DV2WF,,,,Ref: 1,Ref: 2,,,,,,
Scaggs,Damon,10/11/2015,DV1WF,,,,,Ref: 1,,,,,,
Scaggs,Damon,10/11/2015,DV2WE,,,,,,,,,,,
Scaggs,Damon,10/12/2015,STMWF,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Scaggs,Damon,10/12/2015,U17MF,,,,,,,,,,,
Schlesinger,Nathan,12/5/2015,DV1ME,,,Ref: 1,Ref: 2,Ref: 2,,,,,,
Schlesinger,Nathan,12/4/2015,DV1MF,,,,,,,,,,,
Schlesinger,Nathan,12/6/2015,DV2MF,,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,Video: 1
Schlesinger,Nathan,12/6/2015,DV2WE,,,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,,,,Ref: 1
Schlesinger,Nathan,12/4/2015,DV2WF,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Schlesinger,Nathan,12/7/2015,V50MF,,,,,Ref: 1,Ref: 2,,,,,
Schlesinger,Nathan,12/7/2015,V70MF,,,,,,,Ref: 1,Ref: 1  Assist: 1,Video: 1,,
Schlesinger,Nathan,12/5/2015,VETWE,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Schlesinger,Nathan,1/8/2016,DV1MF,,,Ref: 1,Ref: 3,Ref: 2,,,,,,
Schlesinger,Nathan,1/8/2016,U20WE,,,,,,,Assist: 1,,,,
Schlesinger,Nathan,1/9/2016,DV1ME,,,Ref: 3,Ref: 2,Ref: 2,,,,,,
Schlesinger,Nathan,1/9/2016,DV1WF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Schlesinger,Nathan,1/10/2016,STMME,,,,,,Ref: 2,Ref: 1,,,,
Schlesinger,Nathan,1/10/2016,U20MF,,,Ref: 1,,Ref: 2,,Assist: 1,Ref: 1,,,Assist: 1
Schlesinger,Nathan,1/11/2016,U20ME,,,Ref: 1,Ref: 3,Ref: 1,,Assist: 1,Video: 1,Assist: 1,,
Schlesinger,Nathan,4/8/2016,DV3MF,,,,,Ref: 1,Ref: 1,,,,,
Schlesinger,Nathan,4/8/2016,VTMMF,,,,,,,Ref: 1,,,,
Schlesinger,Nathan,4/9/2016,VETWF,,,,,,,Ref: 1,Ref: 1,Assist: 1,,
Schlesinger,Nathan,4/9/2016,VTMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Schlesinger,Nathan,4/10/2016,VETME,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,
Schlesinger,Nathan,4/11/2016,V60WF,,,,,,,Ref: 1,Video: 1,Assist: 1,,
Schlesinger,Nathan,4/11/2016,VETWE,,,,,,,,,,,
Schlesinger,Nathan,6/29/2016,D1AWF,,,,,Ref: 1,Ref: 1,,Assist: 1,Ref: 1,,
Schlesinger,Nathan,6/29/2016,DV1MF,,,,Ref: 1,Ref: 1,,,,,,
Schlesinger,Nathan,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Schlesinger,Nathan,7/3/2016,DV2ME,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,,
Schlesinger,Nathan,7/4/2016,DV3MF,,,,Ref: 3,,,,,,,
Schlesinger,Nathan,7/3/2016,U16MF,,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,Video: 1,,
Schlesinger,Nathan,7/4/2016,U16WF,,,,Ref: 2,Ref: 2,,,,,,
Schlesinger,Nathan,7/2/2016,U19ME,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1  Assist: 1,Video: 1,,,
Schlesinger,Nathan,7/1/2016,U19MF,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,,
Schlesinger,Nathan,7/7/2016,Y12WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,Video: 1
Schlesinger,Nathan,7/7/2016,Y14MF,,,Ref: 2,Ref: 1,,Ref: 1,,,,,
Schlesinger,Nathan,7/6/2016,Y14WF,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Seidel,Jonathan,3/14/2016,14TMMS,,,,,,,,Ref: 2,Ref: 1,Ref: 1,
Seidel,Jonathan,3/11/2016,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Seidel,Jonathan,3/12/2016,DV2WS,,,,Ref: 1,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,
Seidel,Jonathan,3/13/2016,Y10WS,,,,,,Ref: 1,Ref: 1,,,,Ref: 1
Seidel,Jonathan,3/13/2016,Y12MS,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Seidel,Jonathan,3/12/2016,Y14MS,,,,Ref: 4,Ref: 3,Ref: 1,,Ref: 1,,,
Seidel,Jonathan,3/14/2016,Y14WE,,,,,Ref: 1,Ref: 1,,Ref: 1,,,Ref: 1
Seidel,Jonathan,3/11/2016,Y14WS,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Seidel,Jonathan,6/30/2016,D1AMS,,,,Ref: 1,Ref: 2,Ref: 1,,,,,
Seidel,Jonathan,6/29/2016,D1AWF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Seidel,Jonathan,6/30/2016,D1AWS,,,,,,,,Assist: 1,,,
Seidel,Jonathan,6/29/2016,DV1MF,,,,,,Ref: 1,,,,,
Seidel,Jonathan,7/5/2016,DV2MF,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,,Ref: 1
Seidel,Jonathan,7/3/2016,DV2WF,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Seidel,Jonathan,7/5/2016,DV3WF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Seidel,Jonathan,7/4/2016,DV3WS,,,,,,,,,,,
Seidel,Jonathan,7/2/2016,STMWS,,,,,,,Ref: 1,Ref: 1,,,
Seidel,Jonathan,7/3/2016,U16MF,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,,
Seidel,Jonathan,7/2/2016,U19WF,,,,Ref: 3,Ref: 1,,Video: 1  Assist: 1,Video: 1,,,
Seidel,Jonathan,7/1/2016,U19WS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Seidel,Jonathan,7/7/2016,Y12MS,,,Ref: 1,Ref: 4,Ref: 1,Ref: 1,,Assist: 1,,,
Seidel,Jonathan,7/7/2016,Y14MF,,,,,,,,,,,
Seidel,Jonathan,7/4/2016,Y14MS,,,,,,,,,,,
Seidel,Jonathan,7/6/2016,Y14WF,,,Ref: 3,Ref: 2,,Ref: 1,,Video: 1,,,
Seidel,Jonathan,7/7/2016,Y14WS,,,Ref: 1,Ref: 3,Ref: 3,,,,Video: 1,,
Seward,Tony,10/9/2015,DV2MF,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Seward,Tony,10/9/2015,U17WF,,,,Ref: 2,Ref: 1,Ref: 2,,Assist: 1,,,
Seward,Tony,10/10/2015,DV1WE,,,,Ref: 4,Ref: 2,,,,,,
Seward,Tony,10/11/2015,DV1ME,,,Ref: 2,Ref: 5,Ref: 1,,,,,,
Seward,Tony,10/11/2015,DV2WE,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Seward,Tony,10/12/2015,DV2ME,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Seward,Tony,10/12/2015,U17WE,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,Assist: 1
Seward,Tony,12/5/2015,DV1ME,,,Ref: 1,Ref: 1,,,,,,,
Seward,Tony,12/4/2015,DV1MF,,,,Ref: 3,Ref: 2,,Ref: 1,,,,
Seward,Tony,12/6/2015,DV2MF,,,,Ref: 3,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1
Seward,Tony,12/5/2015,V50WF,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Seward,Tony,12/7/2015,V60MF,,,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,
Seward,Tony,12/4/2015,VETME,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,,
Seward,Tony,12/7/2015,VETWF,,,,,,,,,,,
Seward,Tony,4/8/2016,DV3MF,,,,,Ref: 2,Ref: 1,,,Assist: 1,,
Seward,Tony,4/8/2016,DV3WE,,,,,Ref: 2,Ref: 2,,Ref: 1,,,
Seward,Tony,4/9/2016,V50WE,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,,Video: 1
Seward,Tony,4/9/2016,VETWF,,,,,Ref: 1,,,,Ref: 1,,
Seward,Tony,4/10/2016,V50MF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Seward,Tony,4/10/2016,V60MF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Seward,Tony,4/10/2016,V70MF,,,,,,,,,,,
Seward,Tony,4/11/2016,STMMF,,,,,,,,,,,Ref: 1
Seward,Tony,4/11/2016,VETMF,,,,,,Ref: 2,Ref: 1,Assist: 1,Ref: 1,,Assist: 1
Seward,Tony,6/30/2016,D1AMF,,,,,Ref: 1,,,,,,
Seward,Tony,6/29/2016,D1AWF,,,,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Seward,Tony,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Seward,Tony,6/30/2016,DV1WF,,,,,Ref: 2,,Ref: 1,,,,
Seward,Tony,7/3/2016,DV2ME,,,Ref: 1,Ref: 3,,Ref: 1,,Assist: 1,Video: 1,,
Seward,Tony,7/1/2016,STMME,,,,,,Ref: 1,Ref: 2,,,,
Seward,Tony,7/1/2016,U19MF,,,,,,,,,,,
Seward,Tony,7/2/2016,V50MF,,,,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1
Seward,Tony,7/2/2016,V60WF,,,,,,,Ref: 1,Ref: 1  Video: 1,Assist: 1,,
Shafaie,Ali,10/9/2015,DV2MF,,,,Ref: 5,Ref: 2,,,,,,
Shafaie,Ali,10/9/2015,U17WF,,,,Ref: 1,,,,,,,
Shafaie,Mohamad,10/9/2015,U17ME,,,,Ref: 1,,Ref: 1,,,,,
Shafaie,Mohamad,10/10/2015,DV1WE,,,,Ref: 2,Ref: 4,,,,,,
Shafaie,Mohamad,10/11/2015,DV1ME,,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Shafaie,Mohamad,7/1/2016,DV1WE,,,,,Ref: 1,,,,,,
Shafaie,Mohamad,7/5/2016,DV2WE,,,,Ref: 1,Ref: 1,,Ref: 1,,,,
Shafaie,Mohamad,7/5/2016,DV3ME,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
