Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Grasse,Alden,1/9/2023,U20ME,Ref: 2, ,Ref: 4,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Grasse,Alden,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, , ,Ref: 1, ,Video: 1,Video: 1, , 
Grasse,Alden,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Grasse,Alden,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, ,Video: 1, ,Video: 1, , 
Grasse,Alden,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1, ,Video: 1, , ,Ref: 1
Grasse,Alden,3/3/2023,U16WF,Ref: 1,,Ref: 1,Ref: 1, ,Ref: 2,Video: 1,Ref: 1,Ref: 1,Video: 1, , 
Grasse,Alden,3/3/2023,Y10MF, ,, ,Ref: 1, ,Ref: 1, , , , , , 
Grasse,Alden,3/4/2023,Y12MF, ,, ,Ref: 2, ,Ref: 1, , , , , , 
Grasse,Alden,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1  Video: 1, , , 
Grasse,Alden,3/5/2023,CTMWF, ,, , , , , , ,Ref: 1,Ref: 1, ,Ref: 1
Grasse,Alden,3/5/2023,Y14MF,Ref: 1,,Ref: 3,Ref: 2, , ,Ref: 1,Ref: 1, , , , 
Grasse,Alden,3/6/2023,U16MF,Ref: 2,,Ref: 3,Ref: 2, ,Ref: 3,Ref: 1,Video: 1,Ref: 1,Ref: 1, , 
Grasse,Alden,4/21/2023,V40WF,Ref: 1,, , , , , ,Ref: 1,Video: 1,Ref: 1, ,Video: 1
Grasse,Alden,4/21/2023,V60MF,Ref: 1,, , , , ,Ref: 1,Ref: 1,Video: 1, , , 
Grasse,Alden,4/22/2023,DV1MF,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, ,Video: 1, , , 
Grasse,Alden,4/22/2023,U19WF,Ref: 1,, ,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Grasse,Alden,4/23/2023,DV1WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Grasse,Alden,4/23/2023,VETME,Ref: 1,, , , , ,Ref: 1, ,Ref: 1, , , 
Grasse,Alden,4/24/2023,U19MF,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Grasse,Alden,6/2/2023,DV2MF,Ref: 1,, ,Ref: 2, ,Ref: 1,Ref: 3, ,Ref: 1, , , 
Grasse,Alden,6/2/2023,U19WF,Ref: 1,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Grasse,Alden,6/3/2023,U16MF,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 2, , ,Ref: 1, , ,Ref: 1
Grasse,Alden,6/3/2023,U16WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 2, , , , , 
Grasse,Alden,6/4/2023,U16WE, ,, , , ,Ref: 2, , , , , , 
Grasse,Alden,6/4/2023,U19MF,Ref: 2,,Ref: 4,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Grasse,Alden,6/30/2023,DV1WF,Ref: 1, , , ,,Ref: 2,Ref: 1,Ref: 1, , , , 
Grasse,Alden,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Grasse,Alden,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Grasse,Alden,7/2/2023,U19WF,Ref: 1, , , ,, , ,Video: 1,Ref: 1, , , 
Grasse,Alden,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 1,Ref: 2, , , , , 
Grasse,Alden,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,, , ,Ref: 1, , , , 
Grasse,Alden,7/4/2023,U16MF,Ref: 1, ,Ref: 4,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, ,Video: 1, , 
Grasse,Alden,7/5/2023,V40MF,Ref: 1, , , ,, ,Ref: 1,Ref: 3,Ref: 1  Video: 1,Ref: 1  Video: 1, ,Video: 1
Grasse,Alden,7/5/2023,V60MF, , , , ,, , , , ,Ref: 1, , 
Grasse,Alden,7/5/2023,V80MF, , , , ,, , , , ,Video: 1, ,Ref: 1
Grasse,Alden,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Grasse,Alden,7/6/2023,Y14WF,Ref: 1, , , ,, , , , , , , 
Grasse,Alden,7/7/2023,DV2WF,Ref: 1, , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Grasse,Alden,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 1,, ,Ref: 1,Ref: 1, , , , 
Grasse,Alden,7/8/2023,Y12MF,Ref: 1, , , ,, , , , , , , 
Grasse,Alden,7/8/2023,Y12WF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Video: 1, , , 
Grasse,Alden,7/9/2023,Y10WF,Ref: 1, , , ,, , , , , , , 
Green,Michael,1/6/2023,DV1MF,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1,Ref: 2,Ref: 1,Video: 1, , , , 
Green,Michael,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Green,Michael,1/8/2023,V40WF,Ref: 1, , , , , , ,Ref: 1,Ref: 1  Video: 1, , , 
Green,Michael,1/8/2023,V60MF,Ref: 1, , , , , ,Ref: 4,Ref: 2,Video: 1, , , 
Green,Michael,1/8/2023,V60WF, , , , , , , , , , , ,Video: 1
Green,Michael,2/17/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, ,Ref: 1, , , , 
Green,Michael,2/18/2023,U20WF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Ref: 1,Video: 1, , , 
Green,Michael,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 2, , , , , , 
Green,Michael,2/19/2023,U20WE, , ,Ref: 2, , , , , , , , , 
Green,Michael,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Green,Michael,6/30/2023,DV1WF,Ref: 1, , , ,,Ref: 2,Ref: 1,Ref: 1, , , , 
Green,Michael,7/1/2023,U19MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Video: 1, , , , 
Green,Michael,7/3/2023,DV1MF,Ref: 1, , ,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Green,Michael,7/5/2023,D1AMF,Ref: 1, , , ,,Ref: 1,Ref: 1, , , , , 
Green,Michael,7/5/2023,DV3WF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Green,Michael,7/6/2023,Y14WF,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 2, , ,Video: 1, , , 
Green,Michael,7/7/2023,Y14MF,Ref: 1, , , ,, , , ,Video: 1, , , 
Green,Michael,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Green,Michael,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, ,Video: 1, , , 
Green,Michael,7/9/2023,Y10MF,Ref: 1, , , ,, , , , ,Video: 1, , 
Greene,Charles,12/9/2022,DV1ME,Ref: 1, , , ,Ref: 1,Ref: 1,Ref: 1, , , ,, 
Greene,Charles,12/10/2022,U20MF,Ref: 2, ,Ref: 2, , ,Ref: 1,Ref: 1, , , ,, 
Greene,Charles,12/11/2022,DV1MF,Ref: 1, , , , , , , , , ,, 
Greene,Charles,12/11/2022,U17WF,Ref: 1, , , , , , ,Video: 1, , ,, 
Greene,Charles,12/12/2022,U20ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1, ,, 
Greene,Charles,12/12/2022,U20WE, , , , , , , ,Video: 1,Video: 1,Ref: 1,,Video: 1
Greene,Charles,1/7/2023,U20MF,Ref: 1, , , , , , , , , , , 
Greene,Charles,1/7/2023,VETME,Ref: 1, , ,Ref: 1, ,Ref: 2,Ref: 1, , , , , 
Greene,Charles,1/8/2023,DV1ME,Ref: 1, ,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1, , , , 
Greene,Charles,1/9/2023,U20ME,Ref: 2, , ,Ref: 2, ,Ref: 1, ,Ref: 1,Video: 1,Ref: 1, , 
Greene,Charles,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Greene,Charles,2/17/2023,U20MF,Ref: 1, , , , , , , , , , , 
Greene,Charles,2/18/2023,U20ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Greene,Charles,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Greene,Charles,2/19/2023,U17MF,Ref: 1, , , , , , , , , , , 
Greene,Charles,2/19/2023,U20WE,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , , , , , 
Greene,Charles,2/20/2023,JTMWE, , , , , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1
Greene,Charles,3/3/2023,U16ME,Ref: 1,,Ref: 1,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Greene,Charles,3/5/2023,Y12ME, ,,Ref: 2,Ref: 2, , , , ,Video: 1,Video: 1, , 
Greene,Charles,3/6/2023,U16MF, ,, , , , , ,Video: 1, , , , 
Greene,Charles,3/6/2023,Y10ME,Ref: 1,, ,Ref: 3, ,Ref: 2,Ref: 2,Ref: 2, ,Video: 1, ,Video: 1
Greene,Charles,4/21/2023,DV1ME,Ref: 1,, ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Greene,Charles,4/21/2023,U19WE,Ref: 1,, ,Ref: 2, , , ,Video: 1, ,Video: 1, , 
Greene,Charles,4/22/2023,DV1WE,Ref: 1,, , , ,Ref: 1, ,Video: 1, , , , 
Greene,Charles,4/23/2023,U19ME,Ref: 1,,Ref: 1,Ref: 3, , , ,Video: 1,Video: 1, , , 
Greene,Charles,4/23/2023,V40WE, ,, , , , ,Ref: 1,Ref: 2,Ref: 1  Video: 1,Video: 1, , 
Greene,Charles,4/24/2023,V50ME,Ref: 1,, , , , , , ,Video: 1,Video: 1, ,Video: 1
Greene,Charles,4/24/2023,VETWE,Ref: 1,, , , , , , , , , , 
Greene,Charles,6/2/2023,DV2WE,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Greene,Charles,6/2/2023,U19ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Greene,Charles,6/3/2023,U16MF,Ref: 1,, , , , , , , , , , 
Greene,Charles,6/3/2023,U19WE,Ref: 1,, , , , , , , , , , 
Greene,Charles,6/4/2023,DV2WF,Ref: 1,, , , , , , , , , ,Video: 1
Greene,Charles,6/4/2023,U16WE,Ref: 1,, , , , , , ,Ref: 1, , , 
Greene,Charles,7/1/2023,STMME, , , , ,,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, 
Greene,Charles,7/2/2023,U16WE,Ref: 1, , , ,, , ,Video: 1,Video: 1, , , 
Greene,Charles,7/2/2023,U19ME,Ref: 1, ,Ref: 2, ,, , , , , , , 
Greene,Charles,7/3/2023,DV1WE,Ref: 1, , ,Ref: 1,, , , , , , , 
Greene,Charles,7/3/2023,VTMWE, , , , ,, , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, 
Greene,Charles,7/6/2023,Y14ME,Ref: 1, , , ,, , , ,Video: 1, , ,Video: 1
Greene,Charles,7/7/2023,DV3ME,Ref: 1, , , ,, , , , , , , 
Greene,Charles,7/7/2023,Y12WE,Ref: 1, , , ,, , , ,Video: 1,Video: 1, , 
Greene,Charles,7/8/2023,Y12ME,Ref: 1, , , ,, , , , , , , 
Greene,Charles,7/8/2023,Y12WF,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Greene,Charles,7/9/2023,DV3WE,Ref: 1, , ,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Greene,Charles,7/9/2023,Y10ME,Ref: 1, , , ,, , , ,Video: 1, , , 
Gritsaev,Sergei,10/7/2022,DV1MF,Ref: 1, , ,Ref: 3, , , , , , , , 
Gritsaev,Sergei,10/7/2022,Y14MS,Ref: 1, , ,Ref: 1, ,Ref: 3,Ref: 1, , , , , 
Gritsaev,Sergei,10/8/2022,DV1WS,Ref: 2, , ,Ref: 2, ,Ref: 2,Ref: 1, , , , , 
Gritsaev,Sergei,10/8/2022,U17MS,Ref: 2, , ,Ref: 2, , ,Ref: 1,Ref: 1, , , , 
Gritsaev,Sergei,10/9/2022,DV1MS,Ref: 1, , , , , , , , , , , 
Gritsaev,Sergei,10/9/2022,U17MF,Ref: 1, ,Ref: 2, , , , , , , , , 
Gritsaev,Sergei,10/9/2022,Y14WS,Ref: 2, , ,Ref: 2, ,Ref: 4,Ref: 1, , ,Video: 1, , 
Gritsaev,Sergei,10/10/2022,U17WS,Ref: 2, , ,Ref: 4, ,Ref: 3,Ref: 1,Video: 1, , , , 
Gritsaev,Sergei,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 2, , , , , , ,, 
Gritsaev,Sergei,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, , , , ,, 
Gritsaev,Sergei,12/10/2022,DV1WS,Ref: 2, , ,Ref: 2, ,Ref: 1,Ref: 2,Ref: 1, , ,, 
Gritsaev,Sergei,12/10/2022,U20MF,Ref: 2, ,Ref: 1, , , , , , , ,, 
Gritsaev,Sergei,12/11/2022,U20MS,Ref: 2, ,Ref: 5,Ref: 3, ,Ref: 1, ,Video: 1, , ,, 
Gritsaev,Sergei,12/12/2022,DV1MS,Ref: 1, , ,Ref: 6, ,Ref: 3, , , , ,, 
Gritsaev,Sergei,12/12/2022,U20WE,Ref: 1, , , , , , , , , ,, 
Gritsaev,Sergei,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Gritsaev,Sergei,1/6/2023,U20WF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Gritsaev,Sergei,1/7/2023,DV1MS,Ref: 2, ,Ref: 3,Ref: 2, , , , , , , , 
Gritsaev,Sergei,1/7/2023,U20WS,Ref: 2, , ,Ref: 4, , ,Ref: 1, , , , , 
Gritsaev,Sergei,1/8/2023,DV1WS,Ref: 2, , ,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Gritsaev,Sergei,1/8/2023,VETMS,Ref: 1, , , , ,Ref: 1, , , , , , 
Gritsaev,Sergei,1/9/2023,U20MS,Ref: 2, ,Ref: 2,Ref: 4, ,Ref: 2, , , , , , 
Gritsaev,Sergei,1/9/2023,V70MS,Ref: 1, , , , , , ,Ref: 1,Video: 2,Ref: 1, , 
Gritsaev,Sergei,2/17/2023,U17MS,Ref: 2, ,Ref: 3,Ref: 3, ,Ref: 2, , , , , , 
Gritsaev,Sergei,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 2, , , , , , , , 
Gritsaev,Sergei,2/18/2023,U20MS,Ref: 2, ,Ref: 4,Ref: 1, , , ,Video: 1, , , , 
Gritsaev,Sergei,2/19/2023,JTMWF, , , , , , ,Ref: 1,Ref: 1, , , , 
Gritsaev,Sergei,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Gritsaev,Sergei,2/19/2023,U20WE, , ,Ref: 2, , , , , , , , , 
Gritsaev,Sergei,2/20/2023,U17WF,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 1, , , , , , 
Gritsaev,Sergei,3/3/2023,U16MS,Ref: 2,,Ref: 3,Ref: 3, ,Ref: 2,Ref: 1, , , , , 
Gritsaev,Sergei,3/3/2023,Y10WS,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Gritsaev,Sergei,3/4/2023,Y12MF,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Gritsaev,Sergei,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 2, ,Ref: 1, , , , , , 
Gritsaev,Sergei,3/5/2023,Y14MF,Ref: 1,,Ref: 4,Ref: 1, ,Ref: 1, , , , , , 
Gritsaev,Sergei,3/5/2023,Y14WS,Ref: 2,,Ref: 2,Ref: 3, ,Ref: 2,Ref: 1, ,Video: 1, , , 
Gritsaev,Sergei,3/6/2023,Y10MS,Ref: 2,, ,Ref: 2, ,Ref: 5,Ref: 5,Ref: 2,Ref: 1,Video: 1, ,Ref: 1
Gritsaev,Sergei,4/21/2023,DV1MS,Ref: 2,, ,Ref: 3, ,Ref: 2, ,Video: 1, , , , 
Gritsaev,Sergei,4/21/2023,U19WS,Ref: 2,, ,Ref: 3, ,Ref: 4,Ref: 1,Video: 1, , , , 
Gritsaev,Sergei,4/22/2023,DV1WS,Ref: 1,, ,Ref: 1, , ,Ref: 1,Video: 1, , , , 
Gritsaev,Sergei,4/22/2023,U19MS,Ref: 2,,Ref: 3,Ref: 4, ,Ref: 1, ,Video: 1, , , , 
Gritsaev,Sergei,4/23/2023,STMWS, ,, , , , , , , ,Ref: 1, ,Ref: 1
Gritsaev,Sergei,4/23/2023,V80MS,Ref: 1,, , , , , , , ,Video: 1, ,Ref: 1
Gritsaev,Sergei,4/24/2023,V40WS,Ref: 1,, , , , , ,Ref: 1,Ref: 1  Video: 1,Ref: 1, , 
Gritsaev,Sergei,4/24/2023,V50ME,Ref: 1,, , , , , , , , , , 
Gritsaev,Sergei,6/2/2023,U16MS,Ref: 1,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Gritsaev,Sergei,6/2/2023,U16WS,Ref: 2,, ,Ref: 2, ,Ref: 4,Ref: 2, , , , , 
Gritsaev,Sergei,6/3/2023,U16MF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 2, , , , , , 
Gritsaev,Sergei,6/3/2023,U19MS,Ref: 1,,Ref: 4,Ref: 5, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Gritsaev,Sergei,6/4/2023,DV2WF,Ref: 1,, , , ,Ref: 4,Ref: 1, , , , , 
Gritsaev,Sergei,6/4/2023,U19WS,Ref: 2,, ,Ref: 2, , , , , , , , 
Gritsaev,Sergei,6/30/2023,U19MS,Ref: 2, ,Ref: 6,Ref: 2,, , , , , , , 
Gritsaev,Sergei,7/1/2023,DV1MS,Ref: 1, , , ,, , ,Video: 1, , , , 
Gritsaev,Sergei,7/1/2023,U19WS,Ref: 1, , , ,, , , , , , , 
Gritsaev,Sergei,7/2/2023,U16MS,Ref: 2, , , ,, , , , , , , 
Gritsaev,Sergei,7/3/2023,D1AMS,Ref: 2, , , ,, , , , , , , 
Gritsaev,Sergei,7/4/2023,U16WS,Ref: 1, ,Ref: 2, ,, , , , , , , 
Gritsaev,Sergei,7/4/2023,V40MS,Ref: 1, , , ,, , , ,Video: 1,Video: 1, ,Video: 1
Gritsaev,Sergei,7/4/2023,V70MS, , , , ,, , , ,Video: 1, , , 
Gritsaev,Sergei,7/5/2023,DV3MS,Ref: 2, ,Ref: 1, ,, , , , , , , 
Gritsaev,Sergei,7/5/2023,V60WS,Ref: 1, , , ,, , ,Ref: 2,Ref: 1,Video: 1, , 
Gritsaev,Sergei,7/6/2023,Y14MS,Ref: 2, ,Ref: 3,Ref: 1,, , , , , , , 
Gritsaev,Sergei,7/7/2023,Y14WS,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Gritsaev,Sergei,7/8/2023,DV2MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Gritsaev,Sergei,7/8/2023,Y12MS,Ref: 2, ,Ref: 1, ,, , , , , , , 
Gritsaev,Sergei,7/9/2023,Y10MS,Ref: 3, , ,Ref: 5,,Ref: 2,Ref: 3, , , , , 
Groce,Linda,10/7/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Groce,Linda,10/8/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Groce,Linda,10/8/2022,Y14WE,Ref: 1, , ,Ref: 2, ,Ref: 2, ,Ref: 1,Ref: 1, , , 
Groce,Linda,10/9/2022,U17WE,Ref: 1, , , , , , , , , , , 
Groce,Linda,10/9/2022,Y14ME,Ref: 1, , , , ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Groce,Linda,10/10/2022,DV1ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , , , , , 
Groce,Linda,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 2, , , , , , ,, 
Groce,Linda,12/10/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, , , ,Ref: 1, , ,, 
Groce,Linda,12/11/2022,U17WE,Ref: 1, , ,Ref: 1, , ,Ref: 1,Video: 1, , ,, 
Groce,Linda,12/12/2022,U20ME,Ref: 1, ,Ref: 2,Ref: 3, , , , , , ,, 
Groce,Linda,12/12/2022,U20WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , , ,, 
Groce,Linda,1/6/2023,V60ME,Ref: 1, , , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Groce,Linda,1/6/2023,VETWE,Ref: 1, , , , ,Ref: 3,Ref: 1,Ref: 1,Ref: 1, , , 
Groce,Linda,1/7/2023,VETME,Ref: 1, , ,Ref: 2, ,Ref: 1, , , , , , 
Groce,Linda,1/8/2023,DV1ME,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Groce,Linda,1/8/2023,U20WE,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 2,Ref: 1,Video: 1, , , , 
Groce,Linda,1/9/2023,U20ME,Ref: 2, ,Ref: 3,Ref: 3, ,Ref: 1,Ref: 1,Video: 1, , , , 
Groce,Linda,3/3/2023,U16ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1, , , , , , 
Groce,Linda,3/3/2023,Y10WE,Ref: 1,, , , ,Ref: 3, ,Ref: 1, ,Ref: 1, , 
Groce,Linda,3/4/2023,CTMWE, ,, , , , , ,Ref: 3, ,Ref: 1, ,Ref: 1
Groce,Linda,3/4/2023,Y14ME, ,,Ref: 3,Ref: 3, , ,Ref: 1, ,Ref: 1, , , 
Groce,Linda,3/5/2023,Y12ME,Ref: 1,,Ref: 2, , , , , , , , , 
Groce,Linda,3/5/2023,Y14WE,Ref: 1,,Ref: 2,Ref: 2, , ,Ref: 1, , , , , 
Groce,Linda,3/6/2023,Y10ME,Ref: 1,, ,Ref: 3, ,Ref: 3,Ref: 2, ,Ref: 1, , , 
Groce,Linda,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Groce,Linda,6/30/2023,DV1ME,Ref: 1, ,Ref: 1,Ref: 1,, , , , , , , 
Groce,Linda,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Groce,Linda,7/4/2023,D1AME,Ref: 1, , , ,, , , , , , , 
Groce,Linda,7/4/2023,VTMME, , , , ,, ,Ref: 1,Ref: 1, , , , 
Groce,Linda,7/5/2023,DV2ME, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, , , , ,Ref: 1
Groce,Linda,7/5/2023,Y14WE,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1, , , ,Ref: 1, , 
Groce,Linda,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Groce,Linda,7/6/2023,Y14ME,Ref: 1, ,Ref: 3,Ref: 2,, , , , , , , 
Groce,Linda,7/7/2023,DV3ME,Ref: 1, , ,Ref: 2,,Ref: 2, ,Ref: 1, , , , 
Groce,Linda,7/7/2023,Y12WE,Ref: 1, , ,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Groce,Linda,7/8/2023,Y10WE,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Groce,Linda,7/8/2023,Y12ME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Groce,Linda,7/9/2023,Y10ME,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1, , , , , , 
Gross,Gregory,6/30/2023,DV1ME,Ref: 1, , , ,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , , 
Gross,Gregory,7/1/2023,STMWF, , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Gross,Gregory,7/1/2023,U19MF,Ref: 1, ,Ref: 3,Ref: 1,, , , , , , , 
Gross,Gregory,7/2/2023,STMMF, , , , ,, ,Ref: 1, ,Ref: 1, , , 
Gross,Gregory,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Gross,Gregory,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 2, , , , , , 
Gross,Gregory,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Gross,Gregory,7/4/2023,U16MF,Ref: 1, ,Ref: 3,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Gross,Gregory,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Gross,Gregory,7/5/2023,V60MF,Ref: 1, , , ,, ,Ref: 5,Ref: 2, , , ,Ref: 1
Gross,Gregory,7/6/2023,Y14WF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Gross,Gregory,7/7/2023,DV2WF,Ref: 1, , , ,, , , , , , , 
Gross,Gregory,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 2,, , , , , , , 
Gross,Gregory,7/8/2023,Y12MF,Ref: 1, ,Ref: 1,Ref: 2,, , , , , , , 
Gross,Gregory,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 2, , , , , , 
Gross,Gregory,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Gurinenko,Bogdan,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Gurinenko,Bogdan,10/7/2022,Y14WF, , , ,Ref: 3, ,Ref: 2,Ref: 2, ,Video: 1, , , 
Gurinenko,Bogdan,10/8/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Gurinenko,Bogdan,10/8/2022,U17WF,Ref: 1, , ,Ref: 1, ,Ref: 1, ,Video: 1, , , , 
Gurinenko,Bogdan,10/9/2022,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Gurinenko,Bogdan,10/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1,Video: 1, , , , 
Gurinenko,Bogdan,10/10/2022,Y14MF,Ref: 1, , ,Ref: 3, , ,Ref: 1, ,Ref: 1, , , 
Hance,Dominique,10/7/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
